Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(mmhg),REL Pressure(mmhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/6/21 11:10,71.4,62,76.3,51,56.8,76.3,2.2,3.4,81,737.7,737.7,536.1,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:15,71.4,65,76.3,53,57.9,76.3,1.3,2.2,28,737.8,737.8,570.6,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:20,71.6,66,76.6,49,56.1,76.6,0.7,1.1,30,737.6,737.6,581.5,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:25,71.8,66,78.3,48,57.0,78.3,1.3,2.2,48,737.7,737.7,592.9,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:30,72.0,65,78.6,48,57.4,78.6,0.9,1.1,31,737.7,737.7,569.8,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:35,72.0,61,78.3,48,57.0,78.3,1.8,4.5,44,737.6,737.6,615.4,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:40,71.6,60,79.0,48,57.7,79.0,1.8,2.2,47,737.6,737.6,644.4,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:45,71.4,63,77.9,47,56.1,77.9,2.7,3.4,33,737.6,737.6,593.6,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 11:55,73.9,65,78.3,49,57.6,78.3,1.1,3.4,74,737.5,737.5,684.1,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:00,74.8,63,78.8,48,57.6,78.8,0.2,1.1,207,737.5,737.5,588.4,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:05,75.2,62,78.4,49,57.7,78.4,1.1,2.2,141,737.5,737.5,660.0,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:10,75.6,61,79.3,47,57.4,79.3,3.8,6.9,21,737.4,737.4,682.7,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:15,75.7,58,79.2,45,56.1,79.2,2.5,3.4,91,737.4,737.4,756.4,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:20,75.7,57,78.8,47,56.8,78.8,3.8,5.8,44,737.4,737.4,734.4,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:25,75.9,57,79.0,46,56.5,79.0,4.3,8.1,55,737.5,737.5,659.3,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:30,76.1,59,78.4,46,55.9,78.4,3.8,4.5,126,737.5,737.5,738.1,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:35,76.1,60,78.8,49,58.1,78.8,1.1,1.1,150,737.4,737.4,749.2,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:40,76.3,59,79.0,46,56.5,79.0,2.5,4.5,105,737.3,737.3,704.5,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:45,76.5,60,78.8,49,58.1,78.8,4.5,8.1,117,737.0,737.0,723.9,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:50,76.5,59,79.0,53,60.4,79.0,1.8,2.2,67,737.2,737.2,603.7,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 12:55,76.5,57,78.8,49,58.1,78.8,2.2,2.2,73,737.1,737.1,731.4,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:00,76.5,57,79.9,46,57.4,79.9,0.2,1.1,85,737.1,737.1,732.0,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:05,76.5,58,79.7,45,56.5,79.7,2.5,3.4,37,737.2,737.2,734.4,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:10,76.6,59,79.3,45,56.3,79.3,3.8,4.5,81,737.0,737.0,717.9,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:15,77.2,60,79.7,45,56.5,79.7,4.0,5.8,118,737.0,737.0,733.2,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:20,77.2,59,79.7,44,55.9,79.7,6.0,6.9,31,736.9,736.9,737.6,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:25,77.4,58,80.4,44,56.7,80.4,2.0,2.2,69,736.9,736.9,736.8,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:30,77.4,57,79.9,43,55.4,79.9,2.9,4.5,303,736.7,736.7,730.7,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:35,77.4,56,80.8,43,56.3,80.8,3.1,4.5,47,736.7,736.7,738.9,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:40,77.4,56,80.6,43,56.1,80.6,2.0,2.2,39,736.9,736.9,775.5,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:45,77.5,56,80.2,44,56.5,80.4,5.6,6.9,39,736.7,736.7,751.5,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:50,77.5,55,80.2,44,56.5,80.4,2.2,3.4,148,736.6,736.6,776.1,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 13:55,77.5,54,79.3,45,56.3,79.3,2.2,3.4,84,736.7,736.7,623.9,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:00,77.5,54,80.1,45,56.8,80.4,4.9,8.1,126,736.6,736.6,764.0,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:05,77.4,54,79.5,45,56.3,79.5,6.7,8.1,43,736.6,736.6,772.4,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:10,77.2,54,80.2,43,55.8,80.2,0.9,1.1,66,736.6,736.6,759.5,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:15,77.2,53,81.0,44,57.0,81.0,4.0,5.8,104,736.4,736.4,784.4,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:20,77.2,54,81.1,44,57.2,81.1,3.1,5.8,75,736.4,736.4,803.5,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:25,77.2,53,81.3,45,58.1,81.3,2.2,2.2,60,736.3,736.3,586.2,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:30,77.2,53,79.9,44,56.1,79.9,2.9,3.4,3,736.5,736.5,274.7,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:35,77.2,53,80.2,44,56.5,80.4,4.0,5.8,71,736.3,736.3,757.9,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:40,77.2,53,80.8,44,56.8,81.0,2.7,4.5,96,736.3,736.3,260.8,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:45,77.0,53,80.8,44,56.8,81.0,2.2,4.5,78,736.3,736.3,712.6,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:50,77.2,53,81.9,43,57.2,81.7,4.9,6.9,25,736.3,736.3,777.7,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 14:55,77.2,53,81.7,43,57.0,81.5,3.4,4.5,28,736.1,736.1,812.5,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:00,77.2,53,81.1,45,57.9,81.1,2.5,4.5,137,736.1,736.1,220.8,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:05,77.0,52,79.3,46,56.8,79.3,2.2,3.4,63,736.0,736.0,731.5,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:10,77.2,52,81.0,44,57.0,81.0,2.5,4.5,83,736.0,736.0,760.0,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:15,77.0,52,81.9,43,57.2,81.7,3.6,5.8,72,736.0,736.0,714.0,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:20,77.0,51,81.7,42,56.5,81.3,2.2,3.4,134,735.9,735.9,321.6,3,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:25,77.0,51,81.9,42,56.7,81.7,6.0,9.2,59,735.9,735.9,288.3,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:30,77.2,51,80.1,45,56.8,80.4,0.2,1.1,71,736.0,736.0,197.9,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:35,77.0,50,79.5,46,57.0,79.5,4.5,6.9,35,736.0,736.0,684.4,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:40,77.0,51,80.8,46,58.1,81.1,4.7,8.1,52,735.9,735.9,734.0,7,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:45,77.0,50,81.3,43,56.7,81.1,5.4,6.9,84,736.0,736.0,239.0,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:50,77.0,51,79.3,46,56.8,79.3,3.6,4.5,122,735.7,735.7,193.1,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 15:55,77.2,50,79.0,46,56.5,79.0,2.9,4.5,134,735.7,735.7,206.2,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:00,77.0,50,79.3,48,57.9,79.3,1.3,2.2,77,735.8,735.8,669.0,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:05,77.0,50,81.0,45,57.7,81.1,2.7,6.9,80,735.7,735.7,617.6,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:10,77.0,50,81.1,44,57.2,81.1,2.5,4.5,46,735.8,735.8,488.3,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:15,77.0,50,81.0,42,55.8,80.8,4.0,4.5,45,735.7,735.7,611.7,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:20,77.0,50,81.7,42,56.5,81.3,0.7,1.1,63,735.4,735.4,655.1,6,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:25,77.2,50,82.2,43,57.6,82.0,1.1,2.2,67,735.6,735.6,553.7,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:30,77.2,50,81.1,45,57.9,81.1,1.8,2.2,107,735.7,735.7,106.0,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:35,77.0,50,79.5,44,55.8,79.5,3.8,4.5,82,735.6,735.6,108.1,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:40,77.2,50,78.4,46,55.9,78.4,3.8,4.5,64,735.5,735.5,192.6,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:45,77.2,50,79.7,45,56.5,79.7,1.1,1.1,142,735.6,735.6,541.0,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:50,77.2,50,81.3,44,57.4,81.3,1.3,2.2,104,735.5,735.5,448.1,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 16:55,77.0,50,81.1,40,54.5,80.8,4.3,5.8,88,735.6,735.6,524.7,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:00,77.2,50,81.5,42,56.3,81.1,1.3,2.2,134,735.7,735.7,531.5,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:05,77.2,50,81.5,42,56.3,81.1,2.5,3.4,84,735.4,735.4,522.6,5,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:10,77.2,50,82.0,41,56.1,81.5,6.0,8.1,29,735.5,735.5,484.6,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:15,77.2,50,82.0,42,56.8,81.7,1.8,2.2,72,735.6,735.6,453.1,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:20,77.2,50,81.5,42,56.3,81.1,4.3,5.8,92,735.4,735.4,423.8,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:25,77.0,50,81.5,43,56.8,81.3,4.9,5.8,89,735.4,735.4,207.0,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:30,77.0,50,81.5,45,58.1,81.5,1.3,2.2,95,735.4,735.4,501.6,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:35,77.0,50,81.9,45,58.5,81.9,1.8,3.4,152,735.4,735.4,345.0,3,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:40,77.0,50,81.0,44,57.0,81.0,0.7,1.1,127,735.5,735.5,407.2,3,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:45,77.0,50,81.5,44,57.6,81.3,0.7,1.1,199,735.4,735.4,416.0,4,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:50,76.8,50,81.9,45,58.5,81.9,1.1,2.2,118,735.4,735.4,383.7,3,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 17:55,76.8,50,81.5,43,56.8,81.3,2.5,3.4,146,735.4,735.4,333.4,3,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:00,77.0,50,81.5,43,56.8,81.3,1.1,1.1,59,735.4,735.4,252.3,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:05,77.0,50,81.3,45,58.1,81.3,0.7,1.1,75,735.4,735.4,305.6,2,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:10,77.2,50,81.3,44,57.4,81.3,0.4,1.1,66,735.4,735.4,185.5,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:15,77.2,50,79.9,44,56.1,79.9,1.6,3.4,66,735.4,735.4,164.9,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:20,77.2,50,79.5,46,57.0,79.5,3.1,4.5,84,735.4,735.4,139.3,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:25,77.2,49,79.2,45,56.1,79.2,1.3,2.2,50,735.4,735.4,100.4,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:30,77.2,50,78.8,44,55.0,78.8,2.0,2.2,60,735.4,735.4,100.8,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:35,77.2,50,78.4,45,55.4,78.4,5.4,8.1,88,735.4,735.4,111.6,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:40,77.2,50,78.3,45,55.2,78.3,1.6,2.2,67,735.4,735.4,126.4,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:45,77.0,49,78.3,45,55.2,78.3,1.8,2.2,54,735.5,735.5,137.2,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:50,77.2,50,78.1,47,56.3,78.1,1.3,2.2,57,735.4,735.4,158.6,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 18:55,77.2,53,78.1,46,55.8,78.1,3.4,4.5,31,735.4,735.4,159.6,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:00,77.4,53,78.3,47,56.5,78.3,0.9,1.1,95,735.4,735.4,158.9,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:05,77.5,51,78.3,47,56.5,78.3,1.1,1.1,50,735.4,735.4,145.6,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:10,77.4,53,78.1,46,55.8,78.1,1.8,3.4,45,735.4,735.4,137.6,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:15,77.5,54,77.9,47,56.1,77.9,0.9,1.1,56,735.5,735.5,129.8,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:20,77.7,52,77.7,47,55.9,77.7,1.8,2.2,92,735.5,735.5,131.5,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:25,77.5,52,77.7,47,55.9,77.7,1.3,2.2,61,735.5,735.5,112.9,1,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:30,77.5,54,77.4,48,56.1,77.4,1.3,2.2,75,735.4,735.4,101.1,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:35,77.7,55,77.0,48,55.9,77.0,1.1,2.2,66,735.5,735.5,84.3,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:40,77.7,53,76.6,48,55.6,76.6,0.2,1.1,84,735.5,735.5,78.6,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:45,77.5,54,76.5,49,55.9,76.5,0.2,1.1,63,735.5,735.5,75.4,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:50,77.5,56,76.1,49,55.6,76.1,0.7,1.1,62,735.7,735.7,72.2,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 19:55,77.7,54,75.9,49,55.4,75.9,0.9,1.1,68,735.5,735.5,67.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:00,77.5,53,75.7,49,55.2,75.7,0.7,1.1,53,735.7,735.7,62.7,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:05,77.4,55,75.6,50,55.6,75.6,0.9,1.1,54,735.7,735.7,57.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:10,77.5,56,75.2,50,55.4,75.2,0.9,1.1,54,735.5,735.5,49.6,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:15,77.5,54,75.0,50,55.2,75.0,0.9,1.1,54,735.7,735.7,44.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:20,77.4,56,74.8,52,56.1,74.8,0.0,0.0,54,735.7,735.7,38.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:25,77.4,56,74.5,52,55.8,74.5,0.0,0.0,53,735.7,735.7,31.4,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:30,77.4,55,74.1,55,57.0,74.1,0.0,0.0,53,735.7,735.7,24.5,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:35,77.2,54,73.6,56,57.0,73.6,0.0,0.0,53,735.8,735.8,19.6,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:40,77.2,57,73.2,56,56.7,73.2,0.0,0.0,53,735.8,735.8,14.5,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:45,77.4,57,72.9,57,56.8,72.9,0.0,0.0,53,735.6,735.6,10.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:50,77.2,55,72.5,58,56.8,72.5,0.0,0.0,53,735.6,735.6,6.6,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 20:55,77.2,57,72.3,60,57.7,72.3,0.0,0.0,53,735.6,735.6,4.6,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:00,77.2,58,71.8,59,56.7,71.8,0.0,0.0,53,735.7,735.7,3.7,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:05,77.2,56,71.4,59,56.3,71.4,0.0,0.0,53,735.8,735.8,2.6,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:10,77.2,55,71.2,60,56.7,71.2,0.0,0.0,53,735.7,735.7,1.7,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:15,77.0,58,71.6,56,55.0,71.6,1.1,2.2,65,735.7,735.7,0.5,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:20,77.0,58,72.5,55,55.4,72.5,1.3,2.2,82,735.8,735.8,0.2,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:25,77.0,55,72.5,54,54.9,72.5,0.9,2.2,66,735.9,735.9,0.1,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:30,76.8,57,72.1,54,54.7,72.1,0.7,1.1,56,736.0,736.0,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:35,76.8,58,71.8,55,54.7,71.8,1.1,1.1,67,736.0,736.0,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:40,77.0,58,71.2,56,54.9,71.2,0.2,1.1,66,736.0,736.0,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:45,77.0,55,71.1,56,54.7,71.1,0.9,2.2,68,736.0,736.0,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:50,76.8,58,70.5,58,55.0,70.5,0.0,0.0,67,736.1,736.1,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 21:55,76.8,58,70.3,57,54.5,70.3,0.9,1.1,67,736.0,736.0,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:00,76.8,57,70.2,57,54.3,70.2,0.2,1.1,85,736.2,736.2,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:05,76.8,56,70.0,58,54.5,70.0,0.2,1.1,85,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:10,76.6,58,69.6,58,54.1,69.6,0.0,0.0,85,736.1,736.1,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:15,76.8,57,69.4,58,54.0,69.4,0.0,0.0,85,736.2,736.2,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:20,77.0,55,69.1,59,54.1,69.1,0.0,0.0,85,736.2,736.2,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:25,76.8,57,69.6,57,53.8,69.6,0.2,1.1,86,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:30,76.8,58,69.4,57,53.6,69.4,0.7,1.1,86,736.2,736.2,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:35,76.8,57,69.1,58,53.8,69.1,0.0,0.0,86,736.2,736.2,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:40,76.8,55,69.1,57,53.2,69.1,0.0,0.0,86,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:45,76.6,58,68.7,58,53.4,68.7,0.0,0.0,86,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:50,76.6,58,68.4,59,53.6,68.4,0.0,0.0,86,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 22:55,76.6,57,68.4,59,53.6,68.4,0.0,0.0,86,736.2,736.2,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:00,76.5,55,68.4,58,53.1,68.4,0.4,1.1,85,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:05,76.5,58,68.4,58,53.1,68.4,0.2,1.1,73,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:10,76.5,57,68.2,58,52.9,68.2,1.1,2.2,76,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:15,76.5,57,68.2,58,52.9,68.2,0.7,1.1,92,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:20,76.3,57,68.0,58,52.7,68.0,0.7,1.1,54,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:25,76.3,58,68.0,58,52.7,68.0,0.7,1.1,54,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:30,76.3,57,67.6,59,52.9,67.6,0.0,0.0,63,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:35,76.3,56,67.6,59,52.9,67.6,0.0,0.0,63,736.5,736.5,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:40,76.1,57,67.3,59,52.5,67.3,0.0,0.0,55,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:45,76.1,57,67.1,60,52.9,67.1,0.0,0.0,55,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:50,76.1,57,67.1,60,52.9,67.1,0.0,0.0,55,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/21 23:55,76.1,55,66.9,61,53.1,66.9,0.0,0.0,56,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/22 0:00,75.9,57,66.7,61,52.9,66.7,0.0,0.0,56,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/22 0:05,75.9,57,66.6,61,52.7,66.6,0.0,0.0,56,736.4,736.4,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/22 0:10,75.9,56,66.6,62,53.1,66.6,0.0,0.0,56,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
2023/6/22 0:15,75.9,56,66.2,62,52.9,66.2,0.0,0.0,56,736.3,736.3,0.0,0,0.00,0.00,0.00,0.01,0.01,0.01,--
