Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(mmhg),REL Pressure(mmhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/6/23 12:35,74.5,66,70.5,79,63.7,70.5,1.8,2.2,71,731.8,731.8,233.6,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 12:40,74.5,65,68.7,82,63.0,68.7,1.1,1.1,89,731.8,731.8,196.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 12:45,74.3,63,68.7,83,63.3,68.7,0.9,1.1,58,731.8,731.8,178.3,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 12:50,74.5,66,68.5,84,63.5,68.5,0.2,1.1,72,731.7,731.7,118.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 12:55,74.5,66,68.2,83,62.8,68.2,0.9,2.2,47,731.8,731.8,92.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:00,74.5,63,67.6,84,62.6,67.6,3.1,4.5,42,731.8,731.8,89.7,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:05,74.5,64,67.6,84,62.6,67.6,0.7,1.1,63,731.8,731.8,123.2,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:10,74.5,65,67.8,84,62.8,67.8,0.2,1.1,74,731.8,731.8,149.5,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:15,74.7,66,68.0,84,63.0,68.0,0.2,1.1,108,731.8,731.8,169.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:20,74.7,63,68.4,83,63.0,68.4,0.2,1.1,74,731.7,731.7,191.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:25,74.5,64,68.5,83,63.1,68.5,1.3,2.2,79,731.5,731.5,137.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:30,74.7,65,68.7,83,63.3,68.7,0.7,1.1,72,731.6,731.6,226.6,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:35,74.7,67,68.7,81,62.6,68.7,1.3,2.2,71,731.7,731.7,204.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:40,74.7,63,68.4,82,62.6,68.4,0.4,1.1,89,731.6,731.6,187.2,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:45,74.7,64,69.1,81,63.0,69.1,0.4,1.1,89,731.6,731.6,173.6,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:50,74.7,65,68.7,81,62.6,68.7,0.0,0.0,91,731.5,731.5,178.0,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 13:55,74.7,65,69.8,79,63.1,69.8,0.0,0.0,91,731.5,731.5,317.6,3,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:00,74.7,63,70.3,78,63.1,70.3,0.9,2.2,53,731.5,731.5,538.7,5,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:05,74.7,64,71.2,76,63.3,71.2,1.8,2.2,64,731.3,731.3,418.5,4,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:10,74.8,65,71.4,77,63.9,71.4,2.0,2.2,52,731.5,731.5,385.5,3,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:15,74.8,65,70.7,77,63.1,70.7,0.9,1.1,62,731.2,731.2,328.3,3,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:20,74.8,62,71.1,76,63.1,71.1,1.3,2.2,62,731.3,731.3,192.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:25,74.8,64,70.9,78,63.7,70.9,0.0,0.0,55,731.4,731.4,117.2,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:30,74.8,65,70.2,80,63.7,70.2,0.0,0.0,62,731.2,731.2,132.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:35,74.8,65,70.0,79,63.1,70.0,0.2,1.1,80,731.4,731.4,167.0,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:40,74.8,62,70.3,78,63.1,70.3,0.2,1.1,60,731.2,731.2,211.1,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:45,74.8,63,70.7,77,63.1,70.7,1.3,2.2,61,731.2,731.2,261.3,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:50,74.8,64,71.1,76,63.1,71.1,0.0,0.0,67,731.2,731.2,301.5,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 14:55,75.0,65,71.6,76,63.7,71.6,0.4,1.1,68,731.2,731.2,294.2,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:00,75.0,62,72.0,74,63.3,72.0,2.0,2.2,40,731.2,731.2,261.0,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:05,74.8,62,71.6,74,63.0,71.6,0.2,1.1,41,731.2,731.2,264.7,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:10,74.8,64,71.8,74,63.1,71.8,1.1,2.2,59,731.2,731.2,299.8,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:15,75.0,64,71.8,74,63.1,71.8,0.7,1.1,55,731.0,731.0,386.2,3,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:20,75.0,61,71.6,78,64.4,71.6,0.9,1.1,56,731.1,731.1,291.5,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:25,75.0,64,71.4,76,63.5,71.4,0.4,1.1,59,731.2,731.2,217.0,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:30,75.0,64,70.9,77,63.3,70.9,0.0,0.0,65,731.1,731.1,136.3,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:35,75.0,64,71.2,77,63.7,71.2,1.8,2.2,98,731.2,731.2,134.4,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:40,75.0,61,70.9,79,64.0,70.9,1.3,2.2,97,731.1,731.1,138.2,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:45,75.0,63,70.5,77,63.0,70.5,1.1,1.1,63,731.1,731.1,143.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:50,75.0,64,70.7,78,63.5,70.7,0.7,1.1,75,731.1,731.1,187.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 15:55,75.2,63,70.9,76,63.0,70.9,1.1,2.2,75,731.1,731.1,150.4,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:00,75.0,60,70.9,78,63.7,70.9,1.1,2.2,75,731.2,731.2,100.7,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:05,75.0,63,70.5,78,63.3,70.5,0.0,0.0,74,731.0,731.0,71.3,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:10,75.0,63,70.7,79,63.9,70.7,0.0,0.0,74,731.1,731.1,58.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:15,75.0,62,70.7,78,63.5,70.7,0.0,0.0,74,730.9,730.9,76.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:20,75.0,60,70.3,79,63.5,70.3,0.0,0.0,74,731.0,731.0,142.6,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:25,75.0,63,70.5,78,63.3,70.5,0.0,0.0,74,731.0,731.0,200.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:30,75.2,63,70.9,78,63.7,70.9,0.0,0.0,100,730.9,730.9,247.2,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:35,75.2,61,71.8,75,63.5,71.8,1.3,2.2,59,730.9,730.9,263.7,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:40,75.0,63,71.4,76,63.5,71.4,0.7,1.1,63,730.9,730.9,223.3,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:45,75.2,63,71.6,79,64.8,71.6,0.9,1.1,79,731.0,731.0,200.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:50,75.2,63,71.2,79,64.4,71.2,0.4,1.1,80,730.8,730.8,148.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 16:55,75.2,61,70.7,78,63.5,70.7,0.0,0.0,211,730.9,730.9,111.5,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:00,75.2,62,70.9,78,63.7,70.9,0.0,0.0,118,730.9,730.9,94.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:05,75.2,62,70.7,78,63.5,70.7,1.1,1.1,119,730.8,730.8,136.1,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:10,75.4,62,70.9,78,63.7,70.9,0.0,0.0,119,730.9,730.9,170.4,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:15,75.4,60,71.2,77,63.7,71.2,0.9,1.1,118,730.8,730.8,173.2,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:20,75.2,62,71.4,76,63.5,71.4,0.0,0.0,118,730.7,730.7,182.2,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:25,75.4,63,71.6,75,63.3,71.6,0.0,0.0,119,730.8,730.8,143.6,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:30,75.4,63,71.2,78,64.0,71.2,0.0,0.0,119,730.8,730.8,112.7,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:35,75.4,60,71.2,75,63.0,71.2,0.0,0.0,119,730.7,730.7,114.0,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:40,75.4,62,71.1,78,63.9,71.1,0.2,1.1,119,730.4,730.4,98.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:45,75.4,62,70.7,77,63.1,70.7,0.2,1.1,119,730.6,730.6,81.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:50,75.4,64,70.3,78,63.1,70.3,0.0,0.0,119,730.7,730.7,56.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 17:55,75.4,60,70.3,80,63.9,70.3,0.0,0.0,119,730.6,730.6,47.8,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:00,75.4,63,70.3,79,63.5,70.3,0.0,0.0,119,730.6,730.6,50.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:05,75.4,64,70.2,80,63.7,70.2,0.2,1.1,119,730.6,730.6,64.2,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:10,75.6,65,70.3,79,63.5,70.3,0.0,0.0,119,730.6,730.6,84.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:15,75.4,61,70.5,78,63.3,70.5,0.0,0.0,119,730.6,730.6,89.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:20,75.4,64,70.5,78,63.3,70.5,0.0,0.0,119,730.6,730.6,92.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:25,75.4,65,70.9,80,64.4,70.9,0.2,1.1,119,730.6,730.6,96.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:30,75.6,65,70.7,78,63.5,70.7,0.2,1.1,119,730.5,730.5,98.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:35,75.4,63,70.5,78,63.3,70.5,0.2,1.1,119,730.6,730.6,103.7,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:40,75.6,64,70.7,78,63.5,70.7,0.0,0.0,119,730.5,730.5,98.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:45,75.6,65,70.9,78,63.7,70.9,0.0,0.0,119,730.6,730.6,85.8,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:50,75.7,65,71.1,76,63.1,71.1,0.0,0.0,119,730.5,730.5,78.8,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 18:55,75.6,64,70.9,76,63.0,70.9,0.7,1.1,119,730.5,730.5,70.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:00,75.6,65,70.7,79,63.9,70.7,0.0,0.0,119,730.4,730.4,68.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:05,75.7,66,70.5,77,63.0,70.5,0.4,1.1,119,730.5,730.5,68.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:10,75.7,64,70.9,78,63.7,70.9,0.0,0.0,119,730.5,730.5,68.3,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:15,75.6,64,70.7,78,63.5,70.7,0.0,0.0,119,730.6,730.6,68.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:20,75.7,65,70.7,79,63.9,70.7,0.4,1.1,119,730.5,730.5,71.3,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:25,75.7,66,70.7,78,63.5,70.7,0.0,0.0,119,730.6,730.6,64.7,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:30,75.7,64,70.9,78,63.7,70.9,0.2,1.1,119,730.8,730.8,55.7,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:35,75.7,64,70.7,80,64.2,70.7,0.0,0.0,119,730.6,730.6,49.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:40,75.7,66,70.7,79,63.9,70.7,0.0,0.0,119,730.6,730.6,45.1,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:45,75.7,66,70.7,78,63.5,70.7,0.0,0.0,119,730.6,730.6,41.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:50,75.7,66,70.7,78,63.5,70.7,0.0,0.0,119,730.6,730.6,38.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 19:55,75.7,64,70.9,78,63.7,70.9,0.0,0.0,119,730.6,730.6,52.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:00,75.7,66,71.4,77,63.9,71.4,0.0,0.0,119,730.7,730.7,36.7,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:05,75.7,66,70.9,78,63.7,70.9,0.2,1.1,119,730.6,730.6,21.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:10,75.6,62,70.5,80,64.0,70.5,0.0,0.0,119,730.6,730.6,15.3,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:15,75.6,65,70.3,80,63.9,70.3,0.0,0.0,119,730.6,730.6,12.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:20,75.6,66,70.0,82,64.2,70.0,0.0,0.0,119,730.7,730.7,8.6,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:25,75.6,66,69.8,81,63.7,69.8,0.0,0.0,119,730.6,730.6,6.3,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:30,75.6,65,69.4,82,63.7,69.4,0.0,0.0,119,730.6,730.6,5.2,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:35,75.6,66,69.3,83,63.9,69.3,0.0,0.0,119,730.7,730.7,4.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:40,75.6,66,69.3,86,64.9,69.3,0.0,0.0,119,730.5,730.5,4.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:45,75.6,66,68.9,87,64.9,68.9,0.0,0.0,119,730.8,730.8,3.1,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:50,75.4,65,68.5,87,64.6,68.5,0.0,0.0,119,730.7,730.7,1.9,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 20:55,75.6,66,68.0,89,64.6,68.0,0.0,0.0,119,730.7,730.7,1.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:00,75.6,67,67.6,90,64.6,67.6,0.0,0.0,119,730.7,730.7,1.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:05,75.6,67,67.5,91,64.8,67.5,0.0,0.0,119,730.6,730.6,1.1,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:10,75.4,65,67.3,91,64.6,67.3,0.0,0.0,119,730.6,730.6,0.8,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:15,75.4,66,67.1,91,64.4,67.1,0.0,0.0,119,730.7,730.7,0.4,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:20,75.4,67,66.7,92,64.4,66.7,0.0,0.0,119,730.6,730.6,0.2,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:25,75.6,67,66.4,92,64.0,66.4,0.0,0.0,119,730.8,730.8,0.1,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:30,75.4,65,66.4,93,64.2,66.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:35,75.2,66,66.4,93,64.2,66.4,0.0,0.0,119,730.7,730.7,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:40,75.4,67,66.2,93,64.0,66.2,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:45,75.4,67,66.2,93,64.0,66.2,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:50,75.4,67,66.2,94,64.2,66.2,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 21:55,75.4,65,65.8,94,63.9,65.8,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:00,75.2,66,65.7,95,64.2,65.7,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:05,75.2,67,65.5,95,64.0,65.5,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:10,75.2,67,65.3,95,63.9,65.3,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:15,75.2,67,65.1,96,64.0,65.1,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:20,75.4,66,65.1,96,64.0,65.1,0.0,0.0,119,731.0,731.0,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:25,75.2,66,64.9,96,63.9,64.9,0.0,0.0,119,731.0,731.0,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:30,75.2,67,64.8,96,63.7,64.8,0.0,0.0,119,730.7,730.7,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:35,75.2,67,64.8,96,63.7,64.8,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:40,75.2,67,64.6,96,63.5,64.6,0.0,0.0,119,731.0,731.0,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:45,75.2,67,64.6,96,63.5,64.6,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:50,75.0,65,64.4,97,63.7,64.4,0.0,0.0,119,730.8,730.8,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 22:55,75.0,67,64.4,97,63.7,64.4,0.0,0.0,119,730.8,730.8,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:00,75.0,67,64.4,97,63.7,64.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:05,75.0,67,64.4,97,63.7,64.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:10,75.0,67,64.6,96,63.5,64.6,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:15,75.2,65,64.6,96,63.5,64.6,0.0,0.0,119,730.8,730.8,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:20,74.8,66,64.6,96,63.5,64.6,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:25,74.8,67,64.4,97,63.7,64.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:30,74.8,67,64.4,97,63.7,64.4,0.0,0.0,119,730.8,730.8,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:35,75.0,67,64.2,97,63.5,64.2,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:40,75.0,67,64.2,97,63.5,64.2,0.0,0.0,119,730.7,730.7,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:45,75.0,65,64.4,97,63.7,64.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:50,74.8,66,64.4,97,63.7,64.4,0.0,0.0,119,731.0,731.0,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 23:55,74.8,67,64.4,97,63.7,64.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/24 0:00,74.8,67,64.4,97,63.7,64.4,0.0,0.0,119,730.9,730.9,0.0,0,0.00,0.14,0.00,0.15,0.15,0.15,--
