Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(mmhg),REL Pressure(mmhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/6/23 8:35,73.4,66,61.5,97,60.8,61.5,0.2,1.1,59,732.2,732.2,81.5,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 8:40,73.4,66,61.7,97,61.0,61.7,1.1,2.2,60,732.3,732.3,109.5,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 8:45,73.4,63,61.9,97,61.2,61.9,0.2,1.1,61,732.2,732.2,112.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 8:50,73.4,66,61.9,97,61.2,61.9,0.7,1.1,73,732.2,732.2,124.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 8:55,73.4,66,62.2,97,61.5,62.2,0.0,0.0,65,732.1,732.1,140.3,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:00,73.4,66,62.8,96,61.7,62.8,1.1,1.1,66,732.2,732.2,151.5,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:05,73.4,66,62.8,96,61.7,62.8,0.2,1.1,72,732.1,732.1,135.7,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:10,73.6,66,63.0,96,61.9,63.0,0.0,0.0,53,732.2,732.2,82.8,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:15,73.4,64,62.6,96,61.5,62.6,0.0,0.0,64,732.1,732.1,80.1,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:20,73.4,66,62.4,95,61.0,62.4,1.3,2.2,59,732.1,732.1,87.1,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:25,73.6,65,62.4,96,61.3,62.4,0.9,2.2,73,732.0,732.0,99.8,0,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:30,73.6,64,62.6,96,61.5,62.6,0.2,1.1,76,732.1,732.1,135.0,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:35,73.6,63,62.6,95,61.2,62.6,0.0,0.0,51,732.0,732.0,104.1,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:40,73.4,63,63.0,95,61.5,63.0,0.4,1.1,51,732.0,732.0,201.5,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:45,73.6,65,63.3,94,61.3,63.3,0.7,1.1,69,732.1,732.1,169.9,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:50,73.6,65,63.9,94,61.9,63.9,0.7,1.1,64,731.8,731.8,220.8,2,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 9:55,73.6,65,63.9,94,61.9,63.9,0.0,0.0,73,732.0,732.0,138.8,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 10:00,73.8,65,64.0,93,61.9,64.0,1.1,1.1,74,732.1,732.1,116.7,1,0.00,0.14,0.14,0.15,0.15,0.15,--
2023/6/23 10:05,73.6,65,64.0,94,62.1,64.0,0.9,1.1,78,732.0,732.0,231.4,2,0.00,0.14,0.14,0.15,0.15,0.15,--
