Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/25 10:08,75.2,68,73.0,78,65.8,73.0,1.1,2.2,337,28.98,28.98,413.5,4,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:09,75.2,68,73.0,79,66.2,73.0,0.2,1.1,21,28.98,28.98,370.1,3,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:10,75.2,68,73.0,79,66.2,73.0,1.1,1.1,15,28.98,28.98,242.6,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:11,75.2,68,73.2,80,66.7,73.2,2.2,2.2,93,28.98,28.98,226.4,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:12,75.4,65,73.2,78,66.0,73.2,0.9,2.2,41,28.98,28.98,315.7,3,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:13,75.4,63,73.2,78,66.0,73.2,0.2,1.1,41,28.98,28.98,418.3,4,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:14,75.2,63,73.2,77,65.5,73.2,0.7,1.1,53,28.98,28.98,412.1,4,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:15,75.2,63,73.2,77,65.5,73.2,0.7,1.1,53,28.98,28.98,412.1,4,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/25 10:16,75.2,63,73.8,76,65.7,73.8,0.7,1.1,13,28.98,28.98,441.8,4,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:17,75.0,63,73.8,79,66.9,73.8,0.7,1.1,6,28.98,28.98,411.2,4,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:18,75.0,66,73.8,78,66.6,73.8,0.0,0.0,8,28.98,28.98,453.7,4,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:19,75.0,66,73.9,77,66.2,73.9,0.2,1.1,8,28.98,28.98,239.6,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:20,75.0,67,74.3,76,66.2,74.3,0.2,1.1,13,28.98,28.98,218.4,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:21,75.0,67,74.3,78,67.1,74.3,0.2,1.1,21,28.97,28.97,220.9,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:22,75.2,67,73.9,77,66.2,73.9,0.9,2.2,283,28.98,28.98,221.2,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:23,75.2,67,73.8,77,66.0,73.8,1.1,1.1,356,28.98,28.98,246.7,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:24,75.2,68,73.6,79,66.7,73.6,0.7,1.1,350,28.98,28.98,296.4,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:25,75.2,68,73.4,79,66.6,73.4,1.3,2.2,129,28.98,28.98,233.8,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/25 10:26,75.4,68,73.4,78,66.2,73.4,0.2,1.1,129,28.98,28.98,225.4,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/25 10:27,75.4,68,73.4,78,66.2,73.4,0.7,1.1,19,28.98,28.98,230.3,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/25 10:28,75.4,68,73.2,78,66.0,73.2,0.9,1.1,54,28.99,28.99,231.8,2,0.00,0.00,0.00,0.00,0.78,1.34,11
