Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/22 10:08,75.0,63,69.3,78,62.1,69.3,0.0,0.0,209,28.82,28.82,312.2,3,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:09,75.0,65,69.4,77,61.9,69.4,0.9,1.1,209,28.82,28.82,128.0,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:10,74.8,66,69.6,80,63.1,69.6,0.0,0.0,209,28.82,28.82,129.3,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:11,74.8,67,69.6,81,63.5,69.6,0.0,0.0,209,28.82,28.82,133.2,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:12,75.0,67,69.6,76,61.7,69.6,0.2,1.1,209,28.82,28.82,133.5,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:13,75.0,67,69.4,76,61.5,69.4,0.0,0.0,209,28.82,28.82,134.2,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:14,75.0,67,69.4,74,60.8,69.4,0.0,0.0,209,28.82,28.82,168.0,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:15,75.0,67,69.6,78,62.4,69.6,0.0,0.0,209,28.82,28.82,175.6,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/22 10:16,75.0,67,69.8,79,63.1,69.8,0.0,0.0,209,28.82,28.82,161.8,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:17,75.2,67,69.8,81,63.7,69.8,0.0,0.0,209,28.82,28.82,195.5,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:18,75.2,67,69.8,77,62.2,69.8,0.0,0.0,209,28.83,28.83,138.4,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:19,75.4,66,70.0,76,62.1,70.0,0.0,0.0,209,28.82,28.82,125.8,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:20,75.4,66,70.0,76,62.1,70.0,0.7,1.1,209,28.82,28.82,118.1,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:21,75.6,66,70.0,75,61.7,70.0,0.0,0.0,209,28.82,28.82,117.1,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:22,75.6,65,70.0,75,61.7,70.0,0.0,0.0,209,28.82,28.82,117.8,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:23,75.7,66,70.0,74,61.3,70.0,0.2,1.1,209,28.82,28.82,123.1,1,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:24,75.7,65,70.0,73,61.0,70.0,0.0,0.0,210,28.82,28.82,507.0,4,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:25,75.7,65,70.0,71,60.3,70.0,2.2,2.2,352,28.82,28.82,509.3,4,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/22 10:26,75.9,65,70.2,71,60.3,70.2,2.0,2.2,350,28.82,28.82,511.0,4,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:27,75.9,65,70.5,69,59.9,70.5,0.0,0.0,10,28.82,28.82,511.9,4,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:28,76.1,65,70.7,65,58.5,70.7,1.1,1.1,12,28.82,28.82,515.2,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:29,76.1,65,71.6,63,58.5,71.6,0.7,1.1,12,28.82,28.82,518.3,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:30,76.1,64,72.1,64,59.4,72.1,0.0,0.0,12,28.82,28.82,522.0,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:31,76.1,65,72.7,66,60.6,72.7,0.0,0.0,12,28.82,28.82,524.6,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:32,76.1,65,73.4,67,61.9,73.4,0.0,0.0,12,28.82,28.82,526.7,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:33,76.1,65,73.9,67,62.2,73.9,1.6,2.2,12,28.82,28.82,527.2,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:34,76.1,65,74.1,69,63.3,74.1,0.7,1.1,11,28.82,28.82,529.4,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:35,76.1,65,74.1,66,62.1,74.1,0.9,3.4,347,28.82,28.82,533.8,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/22 10:36,75.9,63,74.1,67,62.4,74.1,0.7,1.1,339,28.82,28.82,544.1,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:37,75.9,62,73.9,64,61.0,73.9,1.3,2.2,339,28.82,28.82,554.0,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:38,75.7,62,73.8,66,61.7,73.8,0.4,1.1,340,28.82,28.82,553.5,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:39,75.7,62,73.6,67,61.9,73.6,1.1,2.2,341,28.82,28.82,555.3,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:40,75.6,65,73.6,65,61.2,73.6,1.3,2.2,43,28.82,28.82,564.9,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:41,75.6,65,73.6,62,59.7,73.6,1.1,1.1,67,28.82,28.82,566.4,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:42,75.4,66,73.9,63,60.6,73.9,1.3,2.2,68,28.82,28.82,572.0,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:43,75.6,66,73.9,65,61.5,73.9,0.7,1.1,68,28.82,28.82,577.3,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:44,75.4,66,74.1,63,60.8,74.1,1.3,2.2,359,28.82,28.82,578.0,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:45,75.4,67,74.3,66,62.2,74.3,1.1,1.1,357,28.82,28.82,574.7,5,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/22 10:46,75.4,67,74.3,67,62.6,74.3,1.1,1.1,13,28.83,28.83,575.9,5,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/22 10:47,75.4,67,74.3,68,63.1,74.3,0.7,1.1,77,28.82,28.82,571.3,5,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/22 10:48,75.4,67,74.3,68,63.1,74.3,0.7,1.1,15,28.82,28.82,570.7,5,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/22 10:49,75.4,67,74.3,64,61.3,74.3,2.7,3.4,291,28.83,28.83,574.3,5,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/22 10:50,75.6,67,74.1,68,63.0,74.1,1.1,1.1,1,28.82,28.82,539.5,5,0.00,0.00,0.00,0.00,0.78,1.34,12
