Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(mmhg),REL Pressure(mmhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/6/27 11:47,76.8,65,66.4,90,63.3,66.4,3.6,4.5,184,726.0,726.0,65.8,0,0.00,0.00,0.03,0.16,0.36,0.36,10
2023/6/27 11:48,76.8,65,66.2,90,63.1,66.2,6.0,9.2,156,726.0,726.0,51.7,0,0.00,0.00,0.03,0.16,0.36,0.36,10
2023/6/27 11:49,77.0,65,66.2,90,63.1,66.2,4.7,6.9,185,726.1,726.1,45.1,0,0.00,0.00,0.03,0.16,0.36,0.36,10
2023/6/27 11:50,77.2,65,66.0,91,63.3,66.0,3.1,3.4,203,726.1,726.1,41.9,0,0.00,0.00,0.03,0.16,0.36,0.36,10
2023/6/27 11:51,77.2,65,65.8,91,63.1,65.8,3.1,4.5,219,726.1,726.1,40.7,0,0.00,0.00,0.03,0.16,0.36,0.36,10
2023/6/27 11:52,77.4,65,65.7,90,62.6,65.7,5.6,6.9,236,726.1,726.1,34.0,0,0.00,0.00,0.03,0.16,0.36,0.36,10
2023/6/27 11:53,77.5,66,65.5,92,63.1,65.5,2.9,3.4,219,726.2,726.2,21.0,0,0.01,0.01,0.04,0.17,0.37,0.37,10
2023/6/27 11:54,77.7,65,65.1,92,62.8,65.1,3.1,5.8,196,726.1,726.1,19.4,0,0.01,0.01,0.04,0.17,0.37,0.37,10
2023/6/27 11:55,77.7,64,64.9,93,62.8,64.9,1.3,2.2,226,726.1,726.1,20.5,0,0.01,0.01,0.04,0.17,0.37,0.37,10
2023/6/27 11:56,77.7,63,64.8,94,62.8,64.8,2.5,3.4,148,726.2,726.2,23.3,0,0.01,0.01,0.04,0.17,0.37,0.37,10
2023/6/27 11:57,77.7,64,64.6,93,62.4,64.6,4.3,5.8,158,726.2,726.2,33.5,0,0.01,0.01,0.04,0.17,0.37,0.37,9
2023/6/27 11:58,77.7,65,64.6,93,62.4,64.6,4.9,6.9,208,726.2,726.2,36.5,0,0.01,0.01,0.04,0.17,0.37,0.37,9
2023/6/27 11:59,77.9,66,64.6,94,62.6,64.6,2.9,3.4,197,726.2,726.2,54.0,0,0.01,0.01,0.04,0.17,0.37,0.37,9
2023/6/27 12:00,77.9,65,64.4,94,62.4,64.4,3.4,3.4,161,726.4,726.4,55.1,0,0.01,0.01,0.04,0.17,0.37,0.37,9
2023/6/27 12:01,78.3,64,64.4,94,62.4,64.4,4.0,6.9,209,726.3,726.3,64.4,0,0.01,0.01,0.04,0.17,0.37,0.37,9
2023/6/27 12:02,78.4,62,64.4,94,62.4,64.4,2.7,3.4,173,726.3,726.3,54.4,0,0.01,0.01,0.04,0.17,0.37,0.37,9
2023/6/27 12:03,78.3,63,64.2,94,62.2,64.2,4.9,6.9,224,726.3,726.3,48.7,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:04,78.3,62,64.2,94,62.2,64.2,3.8,4.5,239,726.3,726.3,51.3,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:05,78.3,62,64.2,95,62.8,64.2,2.9,4.5,110,726.4,726.4,66.5,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:06,77.9,62,64.0,94,62.1,64.0,4.0,5.8,255,726.4,726.4,83.7,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:07,77.7,62,64.0,95,62.6,64.0,4.0,4.5,237,726.3,726.3,136.9,1,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:08,77.4,62,64.0,95,62.6,64.0,3.4,3.4,192,726.3,726.3,155.9,1,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:09,77.2,62,64.2,95,62.8,64.2,3.8,6.9,180,726.2,726.2,204.7,1,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:10,77.0,63,64.2,96,63.1,64.2,0.9,1.1,180,726.4,726.4,238.8,2,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:11,76.8,63,64.4,94,62.4,64.4,3.1,5.8,237,726.3,726.3,258.7,2,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:12,76.6,64,64.4,94,62.4,64.4,2.2,3.4,255,726.5,726.5,231.8,2,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:13,76.5,64,64.6,94,62.6,64.6,1.3,2.2,249,726.4,726.4,237.5,2,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:14,76.3,64,64.6,94,62.6,64.6,4.0,5.8,220,726.3,726.3,250.0,2,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:15,76.3,64,64.8,94,62.8,64.8,5.4,9.2,256,726.4,726.4,216.8,2,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:16,76.1,64,64.8,94,62.8,64.8,4.3,6.9,257,726.5,726.5,188.5,1,0.02,0.02,0.05,0.18,0.38,0.38,15
2023/6/27 12:17,75.9,64,64.8,95,63.3,64.8,2.0,2.2,206,726.3,726.3,170.0,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:18,75.9,65,64.8,94,62.8,64.8,5.4,6.9,236,726.5,726.5,177.6,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:19,75.7,65,64.8,94,62.8,64.8,3.8,5.8,268,726.4,726.4,172.2,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:20,75.7,65,64.6,95,63.1,64.6,1.8,3.4,232,726.4,726.4,117.9,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:21,75.6,65,64.6,93,62.4,64.6,4.5,5.8,190,726.4,726.4,90.6,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:22,75.6,65,64.6,94,62.6,64.6,6.3,9.2,247,726.4,726.4,108.8,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:23,75.6,66,64.6,93,62.4,64.6,5.4,6.9,189,726.4,726.4,133.6,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:24,75.4,66,64.4,94,62.4,64.4,4.9,5.8,219,726.4,726.4,210.1,2,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:25,75.4,66,64.4,94,62.4,64.4,3.4,4.5,224,726.4,726.4,145.3,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:26,75.4,66,64.4,94,62.4,64.4,2.0,4.5,149,726.5,726.5,165.3,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:27,75.4,66,64.4,93,62.2,64.4,8.1,13.6,255,726.4,726.4,144.8,1,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:28,75.4,66,64.4,93,62.2,64.4,4.0,5.8,123,726.5,726.5,110.2,1,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:29,75.2,66,64.4,93,62.2,64.4,4.0,6.9,172,726.4,726.4,78.8,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:30,75.2,66,64.4,94,62.4,64.4,5.8,8.1,175,726.4,726.4,79.4,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:31,75.2,66,64.2,94,62.2,64.2,6.9,8.1,204,726.5,726.5,112.7,1,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:32,75.2,66,64.2,94,62.2,64.2,4.5,4.5,153,726.6,726.6,92.9,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:33,75.2,66,64.2,94,62.2,64.2,3.8,4.5,251,726.5,726.5,78.4,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:34,75.2,66,64.0,94,62.1,64.0,1.8,2.2,203,726.4,726.4,56.8,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:35,75.0,66,64.0,95,62.6,64.0,1.1,1.1,228,726.4,726.4,50.6,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:36,75.0,66,64.0,94,62.1,64.0,3.8,5.8,259,726.5,726.5,54.1,0,0.02,0.02,0.05,0.18,0.38,0.38,9
2023/6/27 12:37,75.0,66,63.9,94,61.9,63.9,4.0,4.5,206,726.4,726.4,54.1,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:38,75.0,66,63.9,94,61.9,63.9,6.0,6.9,232,726.7,726.7,69.1,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:39,75.0,66,63.9,94,61.9,63.9,3.1,4.5,251,726.5,726.5,82.0,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:40,74.8,66,63.7,94,61.7,63.7,2.5,3.4,207,726.5,726.5,93.4,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:41,74.8,66,63.7,93,61.5,63.7,5.8,8.1,237,726.6,726.6,89.2,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:42,74.8,66,63.7,94,61.7,63.7,3.1,4.5,214,726.7,726.7,82.3,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:43,74.8,66,63.7,94,61.7,63.7,4.5,5.8,187,726.6,726.6,83.3,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:44,74.8,66,63.7,94,61.7,63.7,6.0,8.1,211,726.7,726.7,80.0,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:45,74.8,66,63.7,93,61.5,63.7,6.5,8.1,180,726.6,726.6,88.1,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:46,74.8,66,63.7,94,61.7,63.7,3.4,5.8,211,726.5,726.5,96.2,0,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:47,74.7,65,63.7,94,61.7,63.7,2.9,3.4,222,726.6,726.6,125.8,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:48,74.7,65,63.9,94,61.9,63.9,3.1,3.4,120,726.5,726.5,147.5,1,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:49,74.7,65,63.9,94,61.9,63.9,2.9,3.4,232,726.6,726.6,206.0,2,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:50,74.7,65,63.9,94,61.9,63.9,2.7,3.4,153,726.5,726.5,213.1,2,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:51,74.7,65,64.0,94,62.1,64.0,1.8,2.2,209,726.6,726.6,221.2,2,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:52,74.7,65,64.2,94,62.2,64.2,3.4,3.4,237,726.5,726.5,213.6,2,0.02,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:53,74.7,65,64.2,94,62.2,64.2,1.3,2.2,198,726.5,726.5,200.9,1,0.01,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:54,74.7,65,64.2,94,62.2,64.2,1.8,2.2,193,726.6,726.6,154.3,1,0.01,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:55,74.5,65,64.6,94,62.6,64.6,1.8,2.2,204,726.5,726.5,152.5,1,0.01,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:56,74.5,65,64.6,92,62.2,64.6,3.8,4.5,262,726.5,726.5,163.0,1,0.01,0.02,0.05,0.18,0.38,0.38,10
2023/6/27 12:57,74.5,65,64.6,92,62.2,64.6,5.1,5.8,169,726.6,726.6,187.5,1,0.01,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 12:58,74.5,65,64.6,92,62.2,64.6,3.4,4.5,219,726.4,726.4,188.9,1,0.01,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 12:59,74.5,65,64.4,92,62.1,64.4,6.0,6.9,123,726.6,726.6,165.1,1,0.01,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:00,74.5,65,64.6,94,62.6,64.6,0.7,1.1,178,726.6,726.6,164.3,1,0.01,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:01,74.5,66,64.6,94,62.6,64.6,1.6,2.2,229,726.5,726.5,207.1,2,0.01,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:02,74.5,66,64.8,92,62.4,64.8,5.6,6.9,210,726.6,726.6,213.3,2,0.01,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:03,74.5,66,64.8,92,62.4,64.8,2.9,4.5,226,726.6,726.6,218.6,2,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:04,74.5,65,64.8,93,62.6,64.8,1.8,3.4,181,726.6,726.6,223.5,2,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:05,74.5,66,64.8,92,62.4,64.8,2.5,3.4,181,726.4,726.4,199.2,1,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:06,74.5,66,64.9,91,62.2,64.9,2.7,4.5,257,726.6,726.6,178.6,1,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:07,74.5,66,64.9,92,62.6,64.9,2.9,4.5,169,726.5,726.5,200.4,1,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:08,74.5,66,64.9,91,62.2,64.9,3.1,4.5,160,726.4,726.4,220.4,2,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:09,74.5,66,64.9,91,62.2,64.9,4.9,8.1,186,726.6,726.6,242.5,2,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:10,74.5,66,64.9,92,62.6,64.9,2.5,3.4,219,726.7,726.7,271.2,2,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:11,74.5,66,64.9,91,62.2,64.9,4.0,6.9,222,726.5,726.5,255.3,2,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:12,74.5,66,64.9,92,62.6,64.9,3.1,4.5,224,726.5,726.5,190.7,1,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:13,74.5,66,65.1,93,63.0,65.1,1.3,2.2,235,726.4,726.4,132.6,1,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:14,74.5,66,65.1,92,62.8,65.1,3.1,4.5,206,726.5,726.5,86.4,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:15,74.5,66,65.1,92,62.8,65.1,3.4,4.5,169,726.5,726.5,63.8,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:16,74.5,66,65.1,91,62.4,65.1,4.5,5.8,159,726.7,726.7,61.3,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:17,74.5,66,65.1,91,62.4,65.1,4.9,5.8,194,726.6,726.6,57.1,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:18,74.5,66,64.9,92,62.6,64.9,6.0,8.1,156,726.4,726.4,57.5,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:19,74.5,66,65.1,92,62.8,65.1,2.7,4.5,145,726.4,726.4,59.7,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:20,74.5,66,64.6,92,62.2,64.6,3.8,5.8,233,726.5,726.5,63.3,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:21,74.5,66,64.4,93,62.2,64.4,4.9,5.8,221,726.5,726.5,66.3,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:22,74.5,66,64.4,92,62.1,64.4,3.8,5.8,249,726.5,726.5,74.0,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:23,74.5,66,64.2,92,61.9,64.2,3.4,4.5,234,726.5,726.5,67.3,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:24,74.5,66,64.2,92,61.9,64.2,4.3,4.5,231,726.6,726.6,70.7,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:25,74.5,67,64.2,93,62.1,64.2,2.0,2.2,218,726.5,726.5,84.2,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:26,74.5,67,64.2,93,62.1,64.2,0.9,1.1,219,726.4,726.4,105.6,1,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:27,74.5,67,64.2,92,61.9,64.2,4.7,5.8,159,726.7,726.7,93.8,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:28,74.7,67,64.2,92,61.9,64.2,3.4,4.5,211,726.7,726.7,81.3,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:29,74.7,68,64.2,93,62.1,64.2,2.9,6.9,260,726.6,726.6,58.3,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:30,74.7,68,64.2,93,62.1,64.2,5.8,8.1,177,726.5,726.5,44.0,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:31,74.7,67,64.2,92,61.9,64.2,6.3,8.1,208,726.7,726.7,43.7,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:32,74.7,67,64.2,93,62.1,64.2,5.1,8.1,134,726.6,726.6,44.0,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:33,74.8,67,64.0,93,61.9,64.0,2.2,2.2,219,726.6,726.6,40.7,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:34,74.8,67,64.0,93,61.9,64.0,2.5,6.9,113,726.7,726.7,38.9,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:35,74.8,67,63.9,93,61.7,63.9,5.8,6.9,214,726.6,726.6,40.0,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:36,74.8,67,63.9,93,61.7,63.9,2.7,3.4,181,726.6,726.6,42.4,0,0.00,0.02,0.05,0.18,0.38,0.38,13
2023/6/27 13:37,74.8,67,63.9,93,61.7,63.9,2.5,3.4,168,726.6,726.6,48.1,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:38,75.0,67,63.9,93,61.7,63.9,2.2,3.4,224,726.6,726.6,54.5,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:39,75.0,67,63.9,93,61.7,63.9,4.7,5.8,239,726.7,726.7,54.6,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:40,75.0,67,63.7,93,61.5,63.7,2.9,3.4,201,726.5,726.5,57.3,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:41,75.0,67,63.7,93,61.5,63.7,5.4,6.9,203,726.7,726.7,60.0,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:42,75.0,67,63.7,93,61.5,63.7,3.1,4.5,256,726.7,726.7,57.4,0,0.00,0.02,0.05,0.18,0.38,0.38,14
2023/6/27 13:43,75.0,67,63.7,94,61.7,63.7,1.8,2.2,173,726.5,726.5,65.9,0,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 13:44,75.0,67,63.7,93,61.5,63.7,3.6,5.8,171,726.7,726.7,104.6,1,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 13:45,75.0,67,63.9,93,61.7,63.9,3.8,5.8,167,726.5,726.5,84.0,0,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 13:46,75.0,68,63.9,93,61.7,63.9,4.9,5.8,233,726.6,726.6,75.6,0,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 13:47,75.0,67,63.9,92,61.5,63.9,4.5,5.8,164,726.6,726.6,69.0,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:48,75.2,67,63.9,93,61.7,63.9,4.9,5.8,246,726.5,726.5,81.3,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:49,75.2,67,63.9,93,61.7,63.9,4.3,5.8,229,726.7,726.7,65.4,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:50,75.2,67,63.9,93,61.7,63.9,4.7,5.8,219,726.7,726.7,50.4,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:51,75.4,67,63.9,93,61.7,63.9,4.7,5.8,221,726.6,726.6,34.0,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:52,75.4,67,63.9,93,61.7,63.9,2.2,2.2,182,726.7,726.7,31.9,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:53,75.4,67,63.7,93,61.5,63.7,3.6,4.5,211,726.6,726.6,29.9,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:54,75.6,67,63.7,94,61.7,63.7,2.0,2.2,204,726.7,726.7,31.7,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:55,75.4,67,63.7,94,61.7,63.7,3.1,3.4,188,726.7,726.7,34.9,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:56,75.6,67,63.7,94,61.7,63.7,2.2,3.4,194,726.7,726.7,34.7,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:57,75.6,67,63.5,94,61.5,63.5,1.6,2.2,177,726.7,726.7,36.2,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:58,75.6,67,63.5,93,61.3,63.5,4.7,5.8,202,726.7,726.7,38.2,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 13:59,75.6,67,63.5,93,61.3,63.5,4.5,6.9,211,726.7,726.7,44.1,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:00,75.6,67,63.5,93,61.3,63.5,2.7,3.4,199,726.7,726.7,46.3,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:01,75.7,67,63.5,94,61.5,63.5,2.0,2.2,214,726.7,726.7,42.5,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:02,75.7,67,63.5,93,61.3,63.5,5.8,8.1,176,726.7,726.7,47.5,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:03,75.7,66,63.5,93,61.3,63.5,4.0,4.5,203,726.7,726.7,50.7,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:04,75.7,66,63.5,94,61.5,63.5,1.8,3.4,165,726.7,726.7,44.1,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:05,75.7,66,63.5,94,61.5,63.5,3.8,4.5,217,726.7,726.7,43.8,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:06,75.7,66,63.5,94,61.5,63.5,2.9,3.4,146,726.7,726.7,36.6,0,0.00,0.00,0.05,0.18,0.38,0.38,12
2023/6/27 14:07,75.7,66,63.5,94,61.5,63.5,1.8,2.2,209,726.7,726.7,39.9,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:08,75.7,66,63.5,94,61.5,63.5,1.1,1.1,197,726.8,726.8,42.1,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:09,75.9,66,63.5,94,61.5,63.5,3.1,4.5,188,726.7,726.7,40.3,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:10,75.9,67,63.5,94,61.5,63.5,3.8,4.5,156,726.7,726.7,40.0,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:11,75.9,66,63.5,94,61.5,63.5,1.3,2.2,221,726.7,726.7,42.7,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:12,76.1,66,63.5,94,61.5,63.5,2.5,4.5,193,726.7,726.7,49.4,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:13,76.1,66,63.5,94,61.5,63.5,2.5,3.4,194,726.8,726.8,56.2,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:14,76.1,66,63.5,94,61.5,63.5,5.4,8.1,161,726.7,726.7,43.5,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:15,76.1,66,63.5,93,61.3,63.5,5.1,6.9,177,726.8,726.8,57.4,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:16,76.1,66,63.5,93,61.3,63.5,4.3,5.8,165,726.7,726.7,69.1,0,0.00,0.00,0.05,0.18,0.38,0.38,10
2023/6/27 14:17,76.1,66,63.5,93,61.3,63.5,3.4,4.5,123,726.7,726.7,80.5,0,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 14:18,76.1,66,63.5,93,61.3,63.5,2.7,4.5,168,726.7,726.7,68.9,0,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 14:19,75.9,66,63.5,94,61.5,63.5,2.5,3.4,191,726.8,726.8,51.9,0,0.00,0.00,0.05,0.18,0.38,0.38,14
2023/6/27 14:20,75.9,66,63.5,93,61.3,63.5,3.8,4.5,205,726.8,726.8,51.7,0,0.00,0.00,0.05,0.18,0.38,0.38,14
