Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/14 10:18,75.0,66,72.9,71,63.0,72.9,2.2,2.2,11,28.80,28.80,485.6,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:19,75.0,65,72.3,70,62.1,72.3,1.1,1.1,29,28.80,28.80,487.2,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:20,74.8,65,72.3,71,62.4,72.3,0.0,0.0,29,28.80,28.80,490.7,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:21,74.8,65,72.7,72,63.1,72.7,1.3,2.2,47,28.80,28.80,492.9,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:22,74.8,65,73.0,71,63.1,73.0,1.6,2.2,109,28.80,28.80,497.1,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:23,74.8,65,73.4,71,63.5,73.4,2.0,3.4,167,28.80,28.80,497.7,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:24,74.8,65,73.6,69,62.8,73.6,2.5,3.4,219,28.80,28.80,501.0,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:25,74.7,66,73.6,71,63.7,73.6,1.8,2.2,136,28.80,28.80,501.8,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:26,74.8,67,73.6,70,63.3,73.6,1.6,3.4,216,28.80,28.80,505.0,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:27,74.8,67,73.4,70,63.1,73.4,3.4,3.4,343,28.81,28.81,506.8,4,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/14 10:28,74.8,67,73.2,71,63.3,73.2,0.7,1.1,21,28.80,28.80,507.7,4,0.00,0.00,0.00,0.00,0.78,1.34,3
