Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/15 12:28,75.9,61,80.4,71,70.2,83.7,0.9,1.1,338,28.78,28.78,434.1,4,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:29,75.7,62,80.8,65,68.0,83.5,0.9,1.1,5,28.78,28.78,397.3,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:30,75.7,63,81.0,67,68.9,84.0,1.1,2.2,54,28.78,28.78,408.8,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:31,75.7,64,81.1,70,70.5,84.7,0.2,1.1,55,28.78,28.78,398.2,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:32,75.9,64,81.3,65,68.5,84.2,0.7,1.1,0,28.78,28.78,489.8,4,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:33,75.9,66,81.5,66,69.1,84.7,0.4,1.1,0,28.78,28.78,558.5,5,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:34,75.9,66,81.7,62,67.5,84.4,0.9,1.1,343,28.78,28.78,542.1,5,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:35,76.1,66,81.9,64,68.5,84.9,0.7,2.2,345,28.78,28.78,620.7,6,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:36,76.3,73,81.9,61,67.1,84.4,0.7,1.1,65,28.78,28.78,535.4,5,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:37,76.5,68,82.0,63,68.2,84.9,0.2,1.1,65,28.78,28.78,461.2,4,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:38,76.8,65,82.2,65,69.3,85.6,0.9,1.1,53,28.77,28.77,457.4,4,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:39,76.8,63,82.4,61,67.6,85.3,2.0,3.4,77,28.78,28.78,444.1,4,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:40,76.8,62,82.2,60,66.9,84.7,2.0,3.4,78,28.78,28.78,644.7,6,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:41,76.8,61,82.0,61,67.3,84.6,1.8,2.2,77,28.78,28.78,435.7,4,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:42,76.8,61,82.0,61,67.3,84.6,0.0,0.0,77,28.78,28.78,637.7,6,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:43,76.8,60,82.0,64,68.7,85.3,0.0,0.0,77,28.78,28.78,386.3,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:44,76.6,60,82.6,66,70.2,86.5,0.0,0.0,78,28.78,28.78,368.3,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:45,76.6,60,82.9,64,69.6,86.5,0.2,1.1,77,28.78,28.78,364.1,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/15 12:46,76.5,60,83.1,65,70.2,87.3,0.4,1.1,78,28.78,28.78,367.3,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:47,76.5,62,83.1,67,71.1,87.6,0.2,1.1,78,28.78,28.78,373.3,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:48,76.5,63,83.1,65,70.2,87.3,0.0,0.0,77,28.78,28.78,414.9,4,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:49,76.5,63,83.3,60,68.0,86.4,1.3,2.2,77,28.77,28.77,446.2,4,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:50,76.3,64,83.3,64,70.0,87.3,1.1,1.1,77,28.77,28.77,409.4,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:51,76.5,64,82.9,62,68.5,86.2,1.8,2.2,76,28.77,28.77,393.8,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:52,76.5,64,82.4,65,69.4,86.0,0.7,1.1,77,28.77,28.77,336.2,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:53,76.5,65,82.0,62,67.8,84.7,0.9,1.1,22,28.77,28.77,314.7,3,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:54,76.5,65,82.0,63,68.2,84.9,1.3,2.2,21,28.77,28.77,306.1,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:55,76.5,64,81.9,65,69.1,85.3,1.3,2.2,325,28.77,28.77,302.6,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:56,76.5,62,81.5,65,68.7,84.6,1.1,1.1,58,28.77,28.77,296.5,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:57,76.5,62,81.3,62,67.1,83.7,1.1,2.2,57,28.77,28.77,295.0,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:58,76.5,61,81.5,63,67.6,84.2,1.1,1.1,56,28.77,28.77,293.1,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 12:59,76.5,61,81.3,67,69.3,84.6,0.2,1.1,56,28.77,28.77,293.2,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 13:00,76.3,61,81.3,62,67.1,83.7,1.1,1.1,53,28.77,28.77,297.8,2,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/15 13:01,76.3,60,81.3,64,68.0,84.0,0.7,1.1,53,28.77,28.77,299.4,2,0.00,0.00,0.00,0.00,0.78,1.34,6
