Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/13 10:23,75.2,71,72.1,79,65.3,72.1,6.7,8.1,327,28.68,28.68,612.2,5,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:24,75.2,69,72.1,81,66.0,72.1,4.7,5.8,251,28.69,28.69,461.5,4,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:25,75.2,68,72.1,79,65.3,72.1,5.8,8.1,309,28.68,28.68,632.1,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:26,75.2,68,72.0,79,65.1,72.0,5.4,8.1,6,28.68,28.68,661.0,6,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:27,75.2,67,72.0,78,64.8,72.0,5.1,8.1,241,28.69,28.69,684.1,6,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:28,75.0,67,72.3,78,65.1,72.3,4.5,5.8,349,28.68,28.68,735.8,7,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:29,75.0,68,72.3,77,64.8,72.3,8.9,10.3,313,28.69,28.69,274.5,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:30,75.0,69,72.3,78,65.1,72.3,6.5,8.1,282,28.69,28.69,220.1,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:31,75.0,69,72.1,78,64.9,72.1,6.5,8.1,254,28.69,28.69,221.0,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:32,75.0,70,72.0,78,64.8,72.0,4.0,6.9,349,28.69,28.69,236.4,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:33,75.0,70,71.6,78,64.4,71.6,10.3,11.4,293,28.69,28.69,371.0,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:34,75.0,70,71.2,79,64.4,71.2,6.5,9.2,289,28.69,28.69,561.6,5,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:35,75.2,70,71.1,79,64.2,71.1,7.4,9.2,320,28.69,28.69,676.3,6,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:36,75.2,70,71.1,80,64.6,71.1,3.4,4.5,259,28.69,28.69,658.6,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:37,75.2,70,71.2,78,64.0,71.2,6.0,9.2,321,28.69,28.69,642.5,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:38,75.2,70,71.6,78,64.4,71.6,6.0,9.2,295,28.69,28.69,622.9,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:39,75.2,70,71.6,78,64.4,71.6,6.5,10.3,236,28.69,28.69,604.6,5,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:40,75.2,70,71.8,78,64.6,71.8,3.8,5.8,353,28.69,28.69,613.2,5,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:41,75.2,70,72.0,78,64.8,72.0,1.8,2.2,358,28.69,28.69,626.0,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:42,75.2,69,72.0,78,64.8,72.0,3.4,5.8,248,28.70,28.70,659.7,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:43,75.4,68,72.5,77,64.9,72.5,3.6,5.8,188,28.69,28.69,639.8,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:44,75.2,68,72.7,79,65.8,72.7,6.3,9.2,6,28.69,28.69,659.4,6,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:45,75.2,67,73.0,76,65.1,73.0,7.4,10.3,320,28.69,28.69,719.4,7,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:46,75.2,67,73.0,77,65.3,73.0,2.9,8.1,345,28.70,28.70,516.0,5,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:47,75.0,67,73.0,75,64.8,73.0,3.8,6.9,314,28.69,28.69,287.9,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:48,75.0,68,73.0,77,65.3,73.0,4.9,6.9,331,28.69,28.69,282.8,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:49,75.0,69,72.5,77,64.9,72.5,3.8,4.5,11,28.70,28.70,300.9,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:50,75.0,69,72.1,79,65.3,72.1,5.4,8.1,222,28.70,28.70,289.1,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:51,75.0,70,72.0,77,64.4,72.0,4.5,5.8,208,28.69,28.69,282.9,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:52,75.2,70,71.8,80,65.3,71.8,2.9,3.4,334,28.69,28.69,290.7,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:53,75.2,70,71.8,78,64.6,71.8,4.9,5.8,230,28.70,28.70,299.1,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:54,75.2,70,71.6,78,64.4,71.6,6.9,10.3,294,28.70,28.70,345.3,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:55,75.2,70,71.4,79,64.6,71.4,2.2,3.4,0,28.69,28.69,439.0,4,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 10:56,75.2,70,71.4,78,64.2,71.4,4.0,5.8,165,28.69,28.69,342.8,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:57,75.2,70,71.6,78,64.4,71.6,6.0,8.1,269,28.69,28.69,302.1,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:58,75.4,70,71.6,78,64.4,71.6,5.8,6.9,244,28.70,28.70,295.8,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 10:59,75.4,70,71.2,80,64.8,71.2,2.9,3.4,314,28.70,28.70,297.7,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:00,75.4,69,71.2,79,64.4,71.2,4.9,5.8,261,28.70,28.70,357.7,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:01,75.4,68,71.2,80,64.8,71.2,2.9,3.4,224,28.70,28.70,307.8,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:02,75.4,68,71.2,81,65.1,71.2,2.0,3.4,59,28.70,28.70,338.1,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:03,75.2,67,71.1,79,64.2,71.1,4.5,6.9,233,28.70,28.70,766.0,7,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:04,75.2,67,71.2,79,64.4,71.2,4.9,6.9,263,28.70,28.70,608.9,5,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:05,75.2,67,71.6,77,64.0,71.6,3.6,5.8,243,28.70,28.70,841.3,8,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:06,75.0,68,71.8,78,64.6,71.8,2.9,4.5,264,28.70,28.70,829.5,8,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:07,75.0,69,72.1,79,65.3,72.1,4.0,5.8,346,28.70,28.70,555.7,5,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:08,75.2,69,72.5,77,64.9,72.5,2.2,4.5,212,28.70,28.70,410.2,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:09,75.2,69,73.0,77,65.3,73.0,3.8,4.5,341,28.71,28.71,330.9,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:10,75.2,70,73.0,76,65.1,73.0,5.6,8.1,305,28.71,28.71,306.6,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:11,75.2,70,72.9,76,64.9,72.9,3.8,4.5,315,28.70,28.70,310.2,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:12,75.4,70,72.5,76,64.6,72.5,7.6,9.2,0,28.71,28.71,292.5,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:13,75.4,70,72.0,77,64.4,72.0,4.3,6.9,212,28.70,28.70,273.5,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:14,75.4,70,71.8,77,64.2,71.8,3.1,6.9,239,28.71,28.71,279.8,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:15,75.4,70,71.8,76,63.9,71.8,4.9,6.9,242,28.70,28.70,303.7,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:16,75.6,70,71.8,77,64.2,71.8,5.4,6.9,332,28.71,28.71,778.4,7,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:17,75.6,69,71.6,79,64.8,71.6,4.0,5.8,234,28.71,28.71,285.2,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:18,75.6,68,71.6,77,64.0,71.6,4.7,6.9,323,28.71,28.71,244.2,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:19,75.4,68,71.6,78,64.4,71.6,3.4,4.5,327,28.71,28.71,253.9,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:20,75.4,67,71.1,79,64.2,71.1,2.2,2.2,344,28.71,28.71,290.9,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:21,75.4,67,71.1,78,63.9,71.1,5.8,6.9,346,28.71,28.71,294.0,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:22,75.2,68,71.1,79,64.2,71.1,2.5,3.4,190,28.71,28.71,291.8,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:23,75.2,69,71.1,81,64.9,71.1,4.7,5.8,261,28.71,28.71,729.4,7,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:24,75.2,69,71.4,77,63.9,71.4,3.4,4.5,274,28.71,28.71,394.9,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:25,75.4,69,71.8,77,64.2,71.8,4.9,6.9,344,28.71,28.71,871.4,8,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:26,75.4,69,72.0,75,63.7,72.0,6.5,8.1,306,28.71,28.71,356.5,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:27,75.4,69,72.0,77,64.4,72.0,3.6,5.8,336,28.71,28.71,857.9,8,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:28,75.4,70,72.0,77,64.4,72.0,5.4,5.8,316,28.71,28.71,880.7,8,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:29,75.4,70,72.7,75,64.4,72.7,4.3,6.9,233,28.72,28.72,316.4,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:30,75.6,70,72.7,74,64.0,72.7,6.3,6.9,290,28.71,28.71,338.5,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:31,75.6,70,72.7,77,65.1,72.7,5.4,8.1,255,28.71,28.71,238.6,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:32,75.6,70,72.0,77,64.4,72.0,5.4,6.9,297,28.71,28.71,257.1,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:33,75.6,70,71.8,78,64.6,71.8,3.4,4.5,255,28.72,28.72,275.7,2,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:34,75.6,68,71.6,79,64.8,71.6,5.1,5.8,312,28.71,28.71,407.5,3,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:35,75.6,68,71.6,80,65.1,71.6,5.4,9.2,240,28.71,28.71,894.3,8,0.00,0.00,0.00,0.00,0.78,1.34,1
2023/7/13 11:36,75.6,67,71.8,80,65.3,71.8,3.4,4.5,216,28.71,28.71,359.9,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:37,75.6,67,72.3,78,65.1,72.3,4.5,6.9,246,28.71,28.71,348.2,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:38,75.4,67,72.3,78,65.1,72.3,4.5,5.8,299,28.72,28.72,332.3,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:39,75.4,67,72.3,78,65.1,72.3,4.0,4.5,305,28.72,28.72,297.0,2,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:40,75.4,67,71.8,79,64.9,71.8,3.6,5.8,329,28.72,28.72,759.8,7,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:41,75.4,67,71.6,80,65.1,71.6,2.5,4.5,13,28.71,28.71,385.7,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:42,75.2,67,71.6,79,64.8,71.6,2.2,4.5,38,28.72,28.72,704.7,6,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:43,75.2,68,72.0,77,64.4,72.0,4.0,4.5,275,28.71,28.71,391.0,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:44,75.2,69,72.7,76,64.8,72.7,3.4,4.5,230,28.71,28.71,860.6,8,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:45,75.2,69,72.7,78,65.5,72.7,1.1,1.1,322,28.71,28.71,823.1,8,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/13 11:46,75.4,69,72.7,74,64.0,72.7,4.5,5.8,258,28.72,28.72,847.5,8,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:47,75.4,69,72.5,78,65.3,72.5,1.8,2.2,329,28.72,28.72,863.3,8,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:48,75.4,69,72.5,74,63.9,72.5,3.4,3.4,234,28.72,28.72,302.5,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:49,75.6,69,72.5,77,64.9,72.5,4.0,5.8,260,28.72,28.72,294.0,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:50,75.6,69,72.5,76,64.6,72.5,4.3,6.9,262,28.72,28.72,435.7,4,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:51,75.6,69,72.5,76,64.6,72.5,4.0,5.8,224,28.71,28.71,246.3,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:52,75.7,68,72.3,75,64.0,72.3,6.9,8.1,309,28.72,28.72,241.5,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:53,75.6,68,72.0,77,64.4,72.0,4.3,5.8,244,28.72,28.72,306.5,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:54,75.6,67,71.6,78,64.4,71.6,2.9,3.4,283,28.72,28.72,446.6,4,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:55,75.6,67,71.6,78,64.4,71.6,5.1,5.8,326,28.71,28.71,299.0,2,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 11:56,75.6,66,71.4,78,64.2,71.4,2.5,3.4,7,28.72,28.72,532.4,5,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 11:57,75.4,66,71.4,79,64.6,71.4,5.8,8.1,332,28.72,28.72,939.0,9,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 11:58,75.4,66,71.8,76,63.9,71.8,6.3,9.2,226,28.72,28.72,944.7,9,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 11:59,75.4,66,72.3,77,64.8,72.3,5.4,8.1,231,28.72,28.72,571.8,5,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:00,75.2,66,72.3,77,64.8,72.3,6.0,8.1,239,28.72,28.72,332.2,3,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:01,75.2,67,72.1,79,65.3,72.1,3.8,5.8,297,28.71,28.71,380.3,3,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:02,75.2,67,72.0,76,64.0,72.0,4.3,5.8,265,28.72,28.72,750.7,7,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:03,75.4,68,72.0,79,65.1,72.0,2.0,2.2,344,28.72,28.72,853.7,8,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:04,75.4,68,72.1,77,64.6,72.1,2.7,3.4,326,28.72,28.72,846.1,8,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:05,75.4,68,72.9,78,65.7,72.9,2.5,3.4,326,28.72,28.72,879.9,8,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:06,75.6,68,73.0,76,65.1,73.0,4.0,5.8,269,28.72,28.72,919.2,8,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:07,75.6,68,73.4,74,64.6,73.4,4.9,6.9,298,28.72,28.72,281.0,2,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:08,75.6,69,73.4,76,65.3,73.4,5.6,8.1,243,28.72,28.72,253.7,2,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:09,75.6,69,72.3,78,65.1,72.3,3.8,4.5,336,28.73,28.73,245.3,2,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:10,75.7,69,71.8,78,64.6,71.8,4.0,4.5,334,28.72,28.72,255.2,2,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:11,75.7,69,71.2,80,64.8,71.2,3.4,3.4,247,28.73,28.73,282.5,2,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:12,75.7,67,71.1,80,64.6,71.1,4.5,5.8,333,28.73,28.73,314.7,3,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:13,75.7,67,70.7,79,63.9,70.7,4.7,5.8,252,28.72,28.72,478.5,4,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:14,75.7,66,70.7,81,64.6,70.7,2.0,2.2,234,28.72,28.72,371.8,3,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:15,75.7,66,70.9,81,64.8,70.9,5.8,8.1,274,28.72,28.72,793.4,7,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/13 12:16,75.6,66,71.8,78,64.6,71.8,2.2,2.2,0,28.73,28.73,767.8,7,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:17,75.6,66,72.3,76,64.4,72.3,6.9,8.1,273,28.73,28.73,757.2,7,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:18,75.6,67,72.5,75,64.2,72.5,1.3,2.2,28,28.73,28.73,755.9,7,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:19,75.6,68,72.5,77,64.9,72.5,2.0,2.2,6,28.72,28.72,786.0,7,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:20,75.6,68,72.5,79,65.7,72.5,2.5,4.5,334,28.73,28.73,791.0,7,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:21,75.6,68,72.7,77,65.1,72.7,5.1,6.9,263,28.72,28.72,804.8,7,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:22,75.7,68,72.9,75,64.6,72.9,6.0,8.1,276,28.73,28.73,823.1,8,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:23,75.7,68,72.9,74,64.2,72.9,4.9,6.9,299,28.72,28.72,823.7,8,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:24,75.7,69,72.9,76,64.9,72.9,3.4,4.5,339,28.72,28.72,861.5,8,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:25,75.7,69,72.9,77,65.1,72.9,3.1,4.5,302,28.73,28.73,875.2,8,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/13 12:26,75.7,69,72.9,74,64.2,72.9,4.5,4.5,299,28.72,28.72,914.6,8,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 12:27,75.7,69,73.0,76,65.1,73.0,2.5,3.4,269,28.73,28.73,702.4,6,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 12:28,75.9,69,73.2,76,65.1,73.2,4.0,5.8,295,28.72,28.72,393.1,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 12:29,75.9,68,73.2,76,65.1,73.2,7.4,9.2,267,28.73,28.73,315.2,3,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/13 12:30,75.9,67,73.2,76,65.1,73.2,5.4,6.9,188,28.73,28.73,328.9,3,0.00,0.00,0.00,0.00,0.78,1.34,2
