Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/12 10:03,74.7,64,72.5,81,66.4,72.5,2.2,3.4,281,28.85,28.85,212.1,2,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/12 10:04,74.7,63,72.3,82,66.6,72.3,1.8,2.2,290,28.85,28.85,206.9,2,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/12 10:05,74.5,65,72.3,81,66.2,72.3,3.8,4.5,184,28.86,28.86,203.6,1,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/12 10:06,74.7,65,72.3,80,65.8,72.3,4.5,6.9,220,28.85,28.85,201.1,1,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:07,74.7,65,72.3,81,66.2,72.3,4.3,5.8,306,28.86,28.86,201.7,1,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:08,74.7,65,72.1,82,66.4,72.1,4.5,5.8,219,28.86,28.86,208.1,2,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:09,74.7,66,72.0,83,66.6,72.0,2.2,2.2,285,28.86,28.86,195.8,1,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:10,74.8,66,72.0,82,66.2,72.0,5.1,6.9,219,28.86,28.86,140.4,1,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:11,74.8,66,71.8,83,66.4,71.8,2.5,3.4,321,28.86,28.86,89.1,0,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:12,74.8,66,71.8,83,66.4,71.8,3.4,4.5,323,28.86,28.86,66.1,0,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:13,74.8,66,71.6,83,66.2,71.6,2.9,3.4,301,28.86,28.86,61.3,0,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:14,74.8,66,71.4,84,66.4,71.4,4.5,5.8,286,28.86,28.86,64.0,0,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:15,74.8,66,71.2,84,66.2,71.2,3.8,4.5,248,28.86,28.86,77.0,0,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/12 10:16,74.8,66,71.1,85,66.4,71.1,2.0,2.2,236,28.86,28.86,99.5,0,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:17,75.0,65,71.1,85,66.4,71.1,0.7,1.1,269,28.85,28.85,151.9,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:18,74.8,64,71.1,84,66.0,71.1,2.5,4.5,331,28.86,28.86,189.6,1,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:19,74.8,64,71.1,85,66.4,71.1,2.2,3.4,208,28.86,28.86,216.3,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:20,74.8,63,71.1,85,66.4,71.1,3.1,4.5,233,28.85,28.85,209.8,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:21,74.8,63,71.1,84,66.0,71.1,3.8,4.5,334,28.85,28.85,210.1,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:22,74.7,63,71.2,83,65.8,71.2,4.0,4.5,235,28.84,28.84,233.1,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:23,74.7,64,71.2,83,65.8,71.2,0.7,1.1,214,28.86,28.86,248.9,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:24,74.7,65,71.4,83,66.0,71.4,2.2,2.2,3,28.85,28.85,278.4,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:25,74.7,65,71.6,83,66.2,71.6,2.5,3.4,347,28.85,28.85,289.6,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/12 10:26,74.7,65,71.8,85,67.1,71.8,0.9,1.1,346,28.85,28.85,284.9,2,0.00,0.00,0.00,0.00,0.78,1.34,17
