Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/29 22:53,77.0,60,64.9,95,63.5,64.9,1.1,1.1,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/29 22:54,77.0,60,64.8,95,63.3,64.8,0.9,1.1,334,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/29 22:55,76.8,60,64.6,95,63.1,64.6,0.2,1.1,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,6
2023/7/29 22:56,76.8,60,64.6,96,63.5,64.6,0.9,1.1,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 22:57,76.8,60,64.4,96,63.3,64.4,1.3,2.2,334,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 22:58,76.8,62,64.4,96,63.3,64.4,2.2,2.2,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 22:59,76.8,62,64.4,96,63.3,64.4,1.1,1.1,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:00,76.8,63,64.4,96,63.3,64.4,1.1,1.1,334,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:01,76.8,63,64.4,96,63.3,64.4,1.1,1.1,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:02,76.8,63,64.4,96,63.3,64.4,1.3,2.2,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:03,76.8,63,64.4,96,63.3,64.4,1.1,1.1,334,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:04,76.8,63,64.4,96,63.3,64.4,1.1,1.1,334,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:05,76.8,63,64.6,96,63.5,64.6,1.1,1.1,334,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:06,76.8,63,64.4,96,63.3,64.4,1.3,2.2,330,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:07,76.8,63,64.4,96,63.3,64.4,1.1,2.2,333,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:08,77.0,63,64.2,96,63.1,64.2,4.0,4.5,311,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:09,77.0,63,64.2,96,63.1,64.2,1.6,2.2,333,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:10,76.8,63,64.4,96,63.3,64.4,2.9,3.4,332,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:11,77.0,61,64.4,95,63.0,64.4,2.2,2.2,343,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:12,77.0,61,64.4,95,63.0,64.4,1.1,1.1,351,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:13,76.8,61,64.4,95,63.0,64.4,0.4,1.1,351,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:14,76.8,60,64.4,95,63.0,64.4,2.0,2.2,340,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:15,76.8,60,64.4,95,63.0,64.4,1.1,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/29 23:16,76.8,61,64.4,96,63.3,64.4,0.7,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:17,76.8,62,64.4,96,63.3,64.4,0.9,2.2,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:18,76.8,62,64.4,95,63.0,64.4,0.9,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:19,76.8,62,64.2,95,62.8,64.2,0.7,2.2,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:20,76.8,62,64.2,95,62.8,64.2,0.7,1.1,338,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:21,76.8,63,64.2,96,63.1,64.2,0.9,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:22,76.8,63,64.2,95,62.8,64.2,0.9,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:23,76.8,63,64.2,95,62.8,64.2,0.9,2.2,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:24,76.8,63,64.2,95,62.8,64.2,1.1,2.2,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:25,76.8,63,64.2,95,62.8,64.2,0.4,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:26,76.8,62,64.2,95,62.8,64.2,1.1,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:27,76.8,62,64.2,95,62.8,64.2,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:28,76.8,62,64.2,95,62.8,64.2,0.2,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:29,76.8,60,64.2,95,62.8,64.2,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:30,76.8,60,64.0,96,63.0,64.0,0.9,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:31,76.8,60,64.0,96,63.0,64.0,1.1,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:32,76.6,60,64.0,96,63.0,64.0,0.9,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:33,76.6,60,64.0,96,63.0,64.0,0.7,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:34,76.6,61,63.9,96,62.8,63.9,1.1,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:35,76.6,62,63.9,96,62.8,63.9,0.4,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,2
2023/7/29 23:36,76.6,62,63.9,96,62.8,63.9,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:37,76.6,62,63.9,96,62.8,63.9,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:38,76.6,63,63.7,96,62.6,63.7,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:39,76.6,63,63.7,97,63.0,63.7,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:40,76.6,63,63.5,97,62.8,63.5,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:41,76.6,63,63.5,97,62.8,63.5,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:42,76.6,63,63.5,97,62.8,63.5,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:43,76.6,63,63.5,97,62.8,63.5,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:44,76.6,63,63.5,97,62.8,63.5,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:45,76.6,63,63.3,97,62.6,63.3,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/29 23:46,76.6,63,63.3,97,62.6,63.3,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:47,76.6,61,63.3,97,62.6,63.3,0.0,0.0,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:48,76.6,61,63.1,97,62.4,63.1,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:49,76.6,60,63.1,97,62.4,63.1,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:50,76.6,61,63.0,97,62.2,63.0,0.2,1.1,337,28.89,28.89,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:51,76.5,60,63.0,98,62.4,63.0,0.4,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:52,76.5,61,63.0,98,62.4,63.0,0.7,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:53,76.5,62,63.0,98,62.4,63.0,0.2,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:54,76.5,63,63.0,98,62.4,63.0,0.2,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:55,76.5,63,63.0,98,62.4,63.0,0.9,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:56,76.5,63,63.0,98,62.4,63.0,0.9,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:57,76.5,63,63.0,98,62.4,63.0,0.2,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:58,76.5,64,63.0,98,62.4,63.0,0.2,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/29 23:59,76.5,64,62.8,98,62.2,62.8,0.2,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:00,76.5,64,62.8,98,62.2,62.8,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:01,76.5,64,62.8,98,62.2,62.8,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:02,76.5,64,62.6,98,62.1,62.6,0.0,0.0,337,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:03,76.5,64,62.6,98,62.1,62.6,0.0,0.0,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:04,76.5,64,62.6,98,62.1,62.6,0.7,1.1,337,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:05,76.5,63,62.8,98,62.2,62.8,1.1,1.1,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:06,76.5,62,62.8,98,62.2,62.8,0.9,2.2,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:07,76.5,61,62.8,98,62.2,62.8,2.5,3.4,337,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:08,76.5,61,62.8,98,62.2,62.8,0.9,1.1,338,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:09,76.3,61,62.8,98,62.2,62.8,0.9,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:10,76.3,63,62.8,98,62.2,62.8,0.4,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:11,76.3,63,62.8,98,62.2,62.8,1.1,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:12,76.3,64,62.6,98,62.1,62.6,0.7,2.2,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:13,76.3,64,62.6,98,62.1,62.6,1.8,2.2,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:14,76.3,64,62.6,98,62.1,62.6,1.1,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:15,76.3,64,62.6,98,62.1,62.6,0.9,1.1,338,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,3
2023/7/30 0:16,76.3,64,62.6,98,62.1,62.6,1.8,2.2,338,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:17,76.3,64,62.6,98,62.1,62.6,0.7,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:18,76.3,64,62.6,98,62.1,62.6,0.9,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:19,76.3,64,62.6,98,62.1,62.6,1.3,2.2,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:20,76.3,64,62.6,98,62.1,62.6,0.9,1.1,338,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:21,76.3,64,62.6,97,61.9,62.6,0.9,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:22,76.3,64,62.6,97,61.9,62.6,1.1,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:23,76.3,64,62.6,97,61.9,62.6,1.3,2.2,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:24,76.3,63,62.6,97,61.9,62.6,1.1,1.1,337,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:25,76.3,62,62.6,97,61.9,62.6,0.9,1.1,338,28.90,28.90,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/30 0:26,76.3,62,62.4,97,61.7,62.4,1.6,2.2,338,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/30 0:27,76.3,61,62.6,97,61.9,62.6,1.8,2.2,337,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
2023/7/30 0:28,76.1,62,62.6,97,61.9,62.6,1.1,1.1,337,28.91,28.91,0.0,0,0.00,0.00,0.00,0.00,0.78,1.34,4
