Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/3 10:10,75.7,69,69.1,91,66.4,69.1,0.2,1.1,50,28.75,28.75,156.4,1,0.01,0.65,0.05,0.20,0.65,1.21,7
2023/7/3 10:11,75.7,70,69.1,92,66.7,69.1,1.3,2.2,28,28.75,28.75,131.9,1,0.01,0.65,0.05,0.20,0.65,1.21,7
2023/7/3 10:12,75.7,70,69.3,93,67.1,69.3,0.9,1.1,32,28.75,28.75,136.9,1,0.01,0.65,0.05,0.20,0.65,1.21,7
2023/7/3 10:13,75.7,70,69.3,92,66.9,69.3,1.8,3.4,330,28.75,28.75,145.4,1,0.00,0.65,0.05,0.20,0.65,1.21,7
2023/7/3 10:14,75.7,70,69.3,92,66.9,69.3,1.8,2.2,32,28.75,28.75,163.7,1,0.00,0.65,0.05,0.20,0.65,1.21,7
2023/7/3 10:15,75.7,70,69.3,93,67.1,69.3,0.4,1.1,33,28.75,28.75,147.2,1,0.00,0.65,0.05,0.20,0.65,1.21,7
2023/7/3 10:16,75.9,70,69.3,92,66.9,69.3,1.6,2.2,32,28.75,28.75,129.6,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:17,75.9,70,69.3,92,66.9,69.3,3.4,3.4,15,28.75,28.75,133.2,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:18,75.9,70,69.3,92,66.9,69.3,1.1,2.2,24,28.75,28.75,133.9,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:19,75.9,70,69.3,92,66.9,69.3,0.4,1.1,24,28.75,28.75,136.1,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:20,75.9,71,69.4,91,66.7,69.4,2.5,3.4,15,28.75,28.75,143.0,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:21,75.9,71,69.4,92,67.1,69.4,0.7,1.1,19,28.76,28.76,139.5,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:22,75.9,71,69.4,92,67.1,69.4,1.3,2.2,33,28.75,28.75,137.4,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:23,75.9,71,69.4,91,66.7,69.4,3.6,4.5,315,28.75,28.75,142.6,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:24,75.9,70,69.4,91,66.7,69.4,1.1,1.1,355,28.75,28.75,157.5,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:25,75.9,69,69.3,92,66.9,69.3,2.0,2.2,357,28.75,28.75,179.5,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:26,75.9,69,69.3,91,66.6,69.3,3.8,4.5,5,28.75,28.75,191.9,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:27,75.9,68,69.3,91,66.6,69.3,2.2,3.4,2,28.75,28.75,196.6,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:28,75.7,68,69.3,92,66.9,69.3,1.8,2.2,356,28.75,28.75,220.9,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:29,75.7,68,69.3,93,67.1,69.3,1.3,2.2,10,28.75,28.75,230.4,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:30,75.6,67,69.4,91,66.7,69.4,4.9,5.8,295,28.74,28.74,227.4,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:31,75.6,68,69.4,91,66.7,69.4,2.7,3.4,3,28.75,28.75,217.6,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:32,75.6,69,69.4,90,66.4,69.4,4.0,5.8,247,28.75,28.75,204.8,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:33,75.6,70,69.4,90,66.4,69.4,2.5,3.4,347,28.75,28.75,197.2,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:34,75.6,70,69.6,90,66.6,69.6,3.4,4.5,338,28.75,28.75,190.7,1,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:35,75.6,70,69.6,91,66.9,69.6,1.3,2.2,340,28.74,28.74,208.8,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:36,75.7,70,69.6,91,66.9,69.6,2.2,3.4,334,28.75,28.75,223.3,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:37,75.7,71,69.8,90,66.7,69.8,2.2,2.2,356,28.75,28.75,237.8,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:38,75.7,71,70.0,90,66.9,70.0,2.0,2.2,359,28.75,28.75,248.4,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:39,75.7,71,70.0,90,66.9,70.0,3.1,4.5,309,28.75,28.75,226.6,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:40,75.7,71,70.0,90,66.9,70.0,3.4,3.4,333,28.75,28.75,216.0,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:41,75.7,71,70.0,90,66.9,70.0,3.6,4.5,292,28.75,28.75,221.9,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:42,75.9,71,70.0,89,66.6,70.0,4.9,5.8,281,28.75,28.75,222.4,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:43,75.9,71,70.0,90,66.9,70.0,0.9,1.1,12,28.75,28.75,227.9,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:44,75.9,71,70.0,90,66.9,70.0,1.1,1.1,12,28.75,28.75,258.5,2,0.00,0.65,0.05,0.20,0.65,1.21,6
2023/7/3 10:45,75.9,71,70.0,89,66.6,70.0,2.5,3.4,10,28.75,28.75,257.2,2,0.00,0.65,0.05,0.20,0.65,1.21,6
