Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/6 10:12,75.7,68,82.4,65,69.4,86.0,2.2,3.4,270,28.81,28.81,458.9,4,0.00,0.00,0.00,0.21,0.66,1.22,22
2023/7/6 10:13,75.7,69,82.8,64,69.4,86.5,0.2,1.1,43,28.81,28.81,470.3,4,0.00,0.00,0.00,0.21,0.66,1.22,22
2023/7/6 10:14,75.9,68,82.8,67,70.7,87.3,1.1,1.1,42,28.81,28.81,461.1,4,0.00,0.00,0.00,0.21,0.66,1.22,22
2023/7/6 10:15,75.9,68,82.9,64,69.6,86.5,3.1,4.5,344,28.81,28.81,458.5,4,0.00,0.00,0.00,0.21,0.66,1.22,22
2023/7/6 10:16,75.9,68,82.9,71,72.7,88.3,0.9,2.2,92,28.81,28.81,467.6,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:17,75.9,67,82.9,67,70.9,87.4,0.9,1.1,95,28.81,28.81,460.4,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:18,75.9,65,83.3,63,69.4,87.1,1.6,2.2,25,28.81,28.81,455.3,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:19,75.9,65,83.3,65,70.3,87.6,3.6,4.5,280,28.81,28.81,438.0,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:20,75.9,64,83.1,67,71.1,87.6,2.2,3.4,33,28.81,28.81,419.7,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:21,75.9,64,82.6,68,71.1,87.1,4.0,5.8,253,28.81,28.81,432.8,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:22,75.9,64,82.6,67,70.5,86.7,1.8,2.2,325,28.81,28.81,438.8,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:23,75.9,64,82.6,66,70.2,86.5,2.5,4.5,286,28.81,28.81,445.6,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:24,75.9,64,82.6,67,70.5,86.7,2.2,3.4,14,28.81,28.81,467.0,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:25,75.9,64,82.6,66,70.2,86.5,1.8,2.2,301,28.81,28.81,429.5,4,0.00,0.00,0.00,0.21,0.66,1.22,18
2023/7/6 10:26,75.9,64,82.6,67,70.5,86.7,0.9,1.1,91,28.81,28.81,439.8,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:27,75.7,63,82.8,63,68.9,86.2,2.0,2.2,86,28.80,28.80,394.2,3,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:28,75.9,66,83.1,66,70.5,87.4,0.9,2.2,325,28.81,28.81,368.3,3,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:29,75.9,67,83.1,65,70.2,87.3,0.7,1.1,47,28.81,28.81,413.5,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:30,75.9,67,83.1,65,70.2,87.3,1.6,3.4,294,28.81,28.81,428.9,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:31,75.9,67,82.9,66,70.5,87.1,1.3,2.2,111,28.81,28.81,418.7,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:32,75.9,67,82.8,65,69.8,86.7,3.4,4.5,1,28.81,28.81,435.9,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:33,75.9,67,82.6,68,71.1,87.1,2.0,3.4,26,28.81,28.81,436.9,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:34,76.1,67,82.6,66,70.2,86.5,2.0,3.4,343,28.81,28.81,433.1,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:35,76.1,67,82.8,69,71.6,87.6,1.6,2.2,135,28.80,28.80,449.8,4,0.00,0.00,0.00,0.21,0.66,1.22,17
2023/7/6 10:36,76.1,66,82.8,66,70.3,86.9,0.4,1.1,75,28.81,28.81,465.3,4,0.00,0.00,0.00,0.21,0.66,1.22,15
2023/7/6 10:37,76.1,65,83.1,66,70.5,87.4,1.8,2.2,172,28.81,28.81,439.6,4,0.00,0.00,0.00,0.21,0.66,1.22,15
2023/7/6 10:38,76.1,65,83.5,65,70.5,88.0,1.3,2.2,171,28.81,28.81,429.8,4,0.00,0.00,0.00,0.21,0.66,1.22,15
2023/7/6 10:39,76.1,64,83.7,64,70.3,88.2,2.2,3.4,245,28.81,28.81,432.5,4,0.00,0.00,0.00,0.21,0.66,1.22,15
2023/7/6 10:40,76.1,64,83.7,66,71.1,88.5,0.7,1.1,209,28.81,28.81,461.3,4,0.00,0.00,0.00,0.21,0.66,1.22,15
2023/7/6 10:41,76.1,64,83.5,67,71.4,88.5,2.9,4.5,303,28.81,28.81,475.3,4,0.00,0.00,0.00,0.21,0.66,1.22,15
