Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/5 15:07,77.2,55,87.6,49,66.2,90.0,0.0,0.0,325,28.89,28.89,819.2,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:08,77.2,56,87.8,50,66.9,90.7,0.2,1.1,325,28.89,28.89,788.3,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:09,77.4,56,88.3,48,66.2,90.9,0.7,1.1,42,28.89,28.89,811.9,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:10,77.4,55,88.7,49,67.1,91.8,1.8,2.2,17,28.88,28.88,454.1,4,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:11,77.4,55,88.7,49,67.1,91.8,1.8,2.2,129,28.89,28.89,787.8,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:12,77.4,55,88.7,46,65.3,90.7,2.9,3.4,274,28.89,28.89,793.3,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:13,77.4,55,88.7,54,70.0,93.9,1.8,2.2,283,28.89,28.89,793.9,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:14,77.4,56,88.7,48,66.6,91.4,0.9,2.2,13,28.89,28.89,789.2,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:15,77.4,56,88.7,48,66.6,91.4,2.2,2.2,250,28.89,28.89,788.3,7,0.00,0.00,0.00,0.21,0.66,1.22,10
2023/7/5 15:16,77.4,55,88.7,48,66.6,91.4,2.0,2.2,151,28.89,28.89,773.8,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:17,77.4,55,88.9,49,67.3,92.1,1.3,2.2,167,28.89,28.89,773.3,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:18,77.4,55,89.1,49,67.5,92.5,0.9,1.1,48,28.89,28.89,285.6,2,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:19,77.4,55,89.1,50,68.0,92.8,3.6,4.5,123,28.89,28.89,454.4,4,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:20,77.4,54,88.7,49,67.1,91.8,1.8,2.2,55,28.89,28.89,515.8,5,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:21,77.4,54,88.7,49,67.1,91.8,1.3,2.2,99,28.88,28.88,742.9,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:22,77.4,55,88.7,51,68.4,92.7,0.9,1.1,19,28.89,28.89,735.6,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:23,77.4,55,88.7,49,67.1,91.8,1.8,3.4,91,28.88,28.88,733.9,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:24,77.4,55,89.1,48,66.9,92.1,0.7,1.1,157,28.89,28.89,745.2,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:25,77.4,55,89.1,51,68.7,93.4,0.0,0.0,157,28.89,28.89,749.1,7,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:26,77.4,54,89.4,49,67.8,93.0,1.8,2.2,85,28.89,28.89,751.8,7,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:27,77.4,55,89.8,47,66.9,92.8,3.6,5.8,73,28.89,28.89,756.0,7,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:28,77.4,55,89.8,49,68.2,93.7,0.9,1.1,85,28.89,28.89,764.3,7,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:29,77.4,54,89.2,48,67.1,92.3,1.3,2.2,102,28.89,28.89,764.3,7,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:30,77.4,55,89.2,46,65.8,91.6,5.8,8.1,53,28.88,28.88,738.8,7,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:31,77.4,54,89.1,49,67.5,92.5,1.1,1.1,144,28.88,28.88,725.4,7,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:32,77.4,54,88.7,48,66.6,91.4,0.7,2.2,86,28.89,28.89,172.5,1,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:33,77.4,55,88.7,48,66.6,91.4,0.7,1.1,85,28.89,28.89,164.7,1,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:34,77.4,55,88.7,50,67.6,92.1,0.0,0.0,85,28.89,28.89,154.4,1,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:35,77.4,55,88.7,50,67.6,92.1,0.2,1.1,85,28.89,28.89,134.8,1,0.00,0.00,0.00,0.21,0.66,1.22,11
2023/7/5 15:36,77.4,55,88.5,54,69.8,93.6,1.3,2.2,91,28.89,28.89,128.2,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:37,77.4,55,88.3,50,67.5,91.6,0.4,1.1,83,28.89,28.89,110.3,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:38,77.4,55,87.4,54,68.7,91.6,0.7,1.1,88,28.89,28.89,128.0,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:39,77.4,54,87.1,53,68.0,90.7,0.7,1.1,67,28.89,28.89,133.3,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:40,77.4,55,86.5,51,66.4,88.9,0.7,1.1,85,28.89,28.89,144.8,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:41,77.4,54,86.2,53,67.1,89.1,2.0,2.2,108,28.89,28.89,153.4,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:42,77.5,54,86.2,52,66.6,88.7,0.2,1.1,108,28.89,28.89,146.6,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:43,77.5,54,85.8,54,67.3,88.7,0.2,1.1,108,28.89,28.89,128.8,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:44,77.5,54,85.8,53,66.7,88.3,0.0,0.0,119,28.89,28.89,134.2,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:45,77.5,54,85.8,53,66.7,88.3,0.2,1.1,119,28.88,28.88,151.5,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 15:46,77.5,54,85.6,52,66.0,87.8,0.9,1.1,119,28.89,28.89,155.1,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:47,77.5,54,85.6,54,67.1,88.3,1.6,2.2,93,28.89,28.89,155.3,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:48,77.5,53,85.3,55,67.3,88.2,0.0,0.0,92,28.89,28.89,161.5,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:49,77.5,54,85.1,54,66.6,87.6,0.2,1.1,91,28.89,28.89,158.3,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:50,77.5,54,85.3,57,68.4,88.9,0.0,0.0,92,28.89,28.89,160.1,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:51,77.5,54,85.3,55,67.3,88.2,1.1,1.1,92,28.89,28.89,163.7,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:52,77.5,54,85.3,55,67.3,88.2,0.2,1.1,92,28.89,28.89,162.3,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:53,77.5,54,85.3,52,65.7,87.4,0.9,1.1,92,28.89,28.89,158.1,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:54,77.5,54,85.3,56,67.8,88.5,0.0,0.0,92,28.89,28.89,151.5,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:55,77.5,53,85.3,52,65.7,87.4,1.8,2.2,92,28.89,28.89,148.8,1,0.00,0.00,0.00,0.21,0.66,1.22,8
2023/7/5 15:56,77.5,54,85.1,55,67.1,88.0,0.2,1.1,92,28.89,28.89,149.0,1,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:57,77.5,53,85.1,53,66.0,87.3,0.7,1.1,92,28.89,28.89,153.7,1,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:58,77.5,54,84.9,58,68.5,88.3,0.0,0.0,92,28.89,28.89,506.2,4,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 15:59,77.5,54,85.1,55,67.1,88.0,0.9,1.1,92,28.89,28.89,467.0,4,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:00,77.5,54,85.3,53,66.2,87.6,0.2,1.1,92,28.89,28.89,650.9,6,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:01,77.5,54,85.6,51,65.5,87.4,2.0,2.2,93,28.89,28.89,602.4,5,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:02,77.5,55,86.0,59,70.0,90.7,0.0,0.0,93,28.89,28.89,250.2,2,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:03,77.5,53,86.4,51,66.2,88.7,1.1,1.1,93,28.89,28.89,319.2,3,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:04,77.5,55,86.5,56,69.1,90.5,0.7,1.1,93,28.89,28.89,216.0,2,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:05,77.5,54,86.5,52,66.9,89.2,0.0,0.0,93,28.89,28.89,202.5,1,0.00,0.00,0.00,0.21,0.66,1.22,14
2023/7/5 16:06,77.4,54,86.5,56,69.1,90.5,0.2,1.1,93,28.89,28.89,187.1,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:07,77.5,54,86.5,54,68.0,90.0,0.0,0.0,93,28.89,28.89,185.9,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:08,77.5,55,86.5,52,66.9,89.2,1.3,2.2,93,28.89,28.89,179.4,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:09,77.5,54,86.4,53,67.3,89.4,0.7,1.1,93,28.89,28.89,168.3,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:10,77.5,54,86.0,59,70.0,90.7,0.2,1.1,93,28.89,28.89,160.8,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:11,77.5,54,85.8,56,68.4,89.2,0.0,0.0,93,28.89,28.89,157.2,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:12,77.5,55,85.8,60,70.3,90.7,1.3,2.2,93,28.88,28.88,153.6,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:13,77.5,54,85.8,54,67.3,88.7,0.0,0.0,93,28.89,28.89,149.7,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:14,77.5,54,85.6,58,69.3,89.8,0.9,1.1,93,28.89,28.89,147.9,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:15,77.5,55,85.5,55,67.5,88.5,1.3,3.4,134,28.89,28.89,146.8,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:16,77.7,54,85.3,56,67.8,88.5,1.3,2.2,134,28.88,28.88,145.4,1,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:17,77.5,54,85.1,55,67.1,88.0,0.2,1.1,134,28.88,28.88,144.5,1,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:18,77.5,55,85.1,58,68.7,88.9,0.0,0.0,134,28.89,28.89,144.2,1,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:19,77.5,55,85.3,55,67.3,88.2,0.0,0.0,134,28.88,28.88,148.5,1,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:20,77.5,54,85.5,55,67.5,88.5,0.0,0.0,134,28.89,28.89,163.4,1,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:21,77.5,55,85.5,54,66.9,88.2,0.7,1.1,134,28.89,28.89,292.7,2,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:22,77.5,55,85.5,55,67.5,88.5,0.0,0.0,134,28.88,28.88,320.5,3,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:23,77.5,55,85.6,55,67.6,88.7,0.7,1.1,134,28.88,28.88,601.5,5,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:24,77.5,55,85.6,54,67.1,88.3,0.7,1.1,135,28.88,28.88,609.3,5,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:25,77.7,55,85.8,53,66.7,88.3,2.5,3.4,58,28.88,28.88,601.6,5,0.00,0.00,0.00,0.21,0.66,1.22,9
2023/7/5 16:26,77.7,54,86.0,56,68.5,89.8,0.9,1.1,136,28.88,28.88,263.0,2,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:27,77.7,55,86.5,57,69.6,90.9,1.3,2.2,94,28.89,28.89,186.4,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:28,77.7,55,86.7,53,67.6,90.0,1.1,2.2,70,28.88,28.88,361.5,3,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:29,77.7,54,86.7,54,68.2,90.1,0.2,1.1,69,28.89,28.89,177.2,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:30,77.7,54,86.5,53,67.5,89.4,0.9,1.1,52,28.88,28.88,160.2,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:31,77.7,54,86.4,53,67.3,89.4,2.5,3.4,51,28.88,28.88,158.0,1,0.00,0.00,0.00,0.21,0.66,1.22,12
2023/7/5 16:32,77.7,55,86.2,55,68.2,89.8,2.7,3.4,100,28.88,28.88,161.3,1,0.00,0.00,0.00,0.21,0.66,1.22,12
