Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/9 12:48,75.0,66,74.5,72,64.9,74.5,1.3,2.2,358,28.72,28.72,120.6,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:49,75.0,66,74.5,72,64.9,74.5,1.3,2.2,358,28.72,28.72,120.6,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:50,75.2,67,74.1,73,64.9,74.1,2.5,3.4,225,28.72,28.72,111.2,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:51,75.2,67,73.9,73,64.8,73.9,4.9,5.8,278,28.72,28.72,110.0,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:52,75.4,68,73.6,74,64.8,73.6,4.9,6.9,308,28.72,28.72,115.9,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:53,75.4,67,73.4,75,65.1,73.4,4.0,5.8,304,28.72,28.72,131.1,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:54,75.4,67,73.2,75,64.9,73.2,5.1,6.9,270,28.72,28.72,154.6,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:55,75.4,67,73.0,77,65.3,73.0,2.2,3.4,5,28.72,28.72,163.2,1,0.00,0.00,0.00,0.00,0.78,1.34,7
2023/7/9 12:56,75.4,67,73.0,77,65.3,73.0,2.0,2.2,1,28.72,28.72,176.7,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 12:57,75.6,67,73.0,76,65.1,73.0,1.8,2.2,4,28.72,28.72,190.3,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 12:58,75.6,67,73.0,74,64.4,73.0,2.2,4.5,244,28.72,28.72,208.0,2,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 12:59,75.6,66,73.0,74,64.4,73.0,2.2,3.4,340,28.72,28.72,840.7,8,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:00,75.6,66,73.2,77,65.5,73.2,1.1,1.1,207,28.72,28.72,647.6,6,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:01,75.4,65,73.8,76,65.7,73.8,1.8,2.2,12,28.72,28.72,788.3,7,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:02,75.4,65,74.7,73,65.5,74.7,0.7,1.1,20,28.72,28.72,913.8,8,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:03,75.4,65,75.2,68,63.9,75.2,4.9,5.8,244,28.72,28.72,335.9,3,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:04,75.4,65,75.7,69,64.9,75.7,2.9,5.8,330,28.72,28.72,548.2,5,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:05,75.4,64,75.7,71,65.7,75.7,4.0,4.5,329,28.73,28.73,284.1,2,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:06,75.4,65,75.7,71,65.7,75.7,4.9,6.9,232,28.72,28.72,420.0,4,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:07,75.4,65,75.6,73,66.4,75.6,4.5,6.9,267,28.73,28.73,191.3,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:08,75.4,65,74.8,73,65.7,74.8,6.5,8.1,252,28.73,28.73,156.0,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:09,75.4,66,74.7,74,65.8,74.7,3.4,6.9,333,28.73,28.73,146.9,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:10,75.4,66,74.3,74,65.5,74.3,5.1,6.9,291,28.72,28.72,145.5,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:11,75.4,66,73.8,74,64.9,73.8,3.4,4.5,236,28.73,28.73,161.4,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:12,75.4,66,73.6,75,65.3,73.6,2.2,3.4,358,28.73,28.73,176.6,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:13,75.4,66,73.2,75,64.9,73.2,3.1,3.4,326,28.73,28.73,190.3,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:14,75.4,67,73.0,76,65.1,73.0,1.8,2.2,1,28.73,28.73,198.5,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:15,75.4,67,73.0,75,64.8,73.0,5.1,5.8,283,28.73,28.73,196.3,1,0.00,0.00,0.00,0.00,0.78,1.34,5
2023/7/9 13:16,75.4,67,73.0,78,65.8,73.0,2.0,2.2,301,28.73,28.73,195.0,1,0.00,0.00,0.00,0.00,0.78,1.34,5
