Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/27 10:08,75.4,65,74.8,85,70.0,74.8,5.8,8.1,272,28.83,28.83,445.3,4,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:09,75.4,65,74.8,87,70.7,74.8,3.4,6.9,318,28.83,28.83,467.4,4,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:10,75.2,65,75.0,87,70.9,75.0,3.4,5.8,342,28.83,28.83,473.3,4,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:11,75.2,66,75.2,85,70.3,75.2,8.5,10.3,255,28.83,28.83,477.2,4,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:12,75.2,67,75.2,85,70.3,75.2,8.3,11.4,307,28.83,28.83,492.1,4,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:13,75.4,68,75.2,85,70.3,75.2,5.8,6.9,0,28.84,28.84,520.3,5,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:14,75.4,68,75.0,85,70.2,75.0,4.5,5.8,304,28.83,28.83,516.3,5,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:15,75.4,69,75.0,85,70.2,75.0,3.8,4.5,333,28.83,28.83,475.8,4,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:16,75.4,69,75.2,85,70.3,75.2,4.5,6.9,289,28.83,28.83,473.5,4,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:17,75.6,69,75.7,86,71.2,75.7,1.6,2.2,316,28.84,28.84,235.0,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:18,75.6,69,75.9,85,71.1,75.9,4.5,6.9,338,28.84,28.84,202.3,1,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:19,75.6,69,75.9,86,71.4,75.9,2.2,3.4,343,28.84,28.84,393.6,3,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:20,75.6,69,75.6,86,71.1,75.6,4.5,6.9,219,28.83,28.83,576.7,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:21,75.7,68,75.6,84,70.3,75.6,7.6,10.3,220,28.84,28.84,583.9,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:22,75.7,66,75.6,84,70.3,75.6,8.5,11.4,267,28.84,28.84,540.0,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:23,75.7,66,75.7,84,70.5,75.7,4.9,5.8,290,28.83,28.83,480.7,4,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:24,75.7,66,75.7,85,70.9,75.7,2.5,3.4,341,28.84,28.84,207.5,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:25,75.7,66,75.4,84,70.2,75.4,3.8,5.8,297,28.84,28.84,256.6,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:26,75.7,65,75.4,86,70.9,75.4,2.9,3.4,298,28.83,28.83,259.1,2,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:27,75.6,65,75.6,84,70.3,75.6,7.2,8.1,243,28.84,28.84,361.3,3,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:28,75.6,65,75.7,84,70.5,75.7,3.1,3.4,267,28.83,28.83,622.0,6,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:29,75.6,66,75.7,83,70.3,75.7,7.6,10.3,270,28.84,28.84,285.6,2,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:30,75.6,68,75.9,84,70.7,75.9,2.2,5.8,238,28.84,28.84,333.5,3,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:31,75.6,68,76.1,83,70.7,76.1,2.9,3.4,200,28.84,28.84,535.9,5,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:32,75.7,69,76.1,83,70.7,76.1,4.0,4.5,260,28.84,28.84,289.8,2,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:33,75.7,69,76.1,83,70.7,76.1,4.3,5.8,253,28.84,28.84,267.4,2,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:34,75.7,69,75.9,85,71.1,75.9,3.4,4.5,283,28.84,28.84,227.8,2,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:35,75.7,69,75.7,83,70.3,75.7,7.4,13.6,182,28.84,28.84,279.8,2,0.00,0.00,0.00,0.00,0.78,1.34,16
2023/7/27 10:36,75.9,69,75.7,84,70.5,75.7,2.5,3.4,253,28.84,28.84,235.6,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:37,75.9,69,75.6,84,70.3,75.6,3.8,4.5,265,28.84,28.84,267.8,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:38,75.9,69,75.6,83,70.2,75.6,5.8,6.9,199,28.84,28.84,332.5,3,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:39,75.9,67,75.6,83,70.2,75.6,6.7,9.2,210,28.84,28.84,257.3,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:40,75.9,67,75.6,84,70.3,75.6,5.4,5.8,290,28.84,28.84,185.3,1,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:41,75.9,66,75.4,84,70.2,75.4,4.0,5.8,244,28.84,28.84,192.2,1,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:42,75.9,66,75.2,84,70.0,75.2,5.1,9.2,237,28.84,28.84,268.3,2,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:43,75.9,65,75.2,83,69.8,75.2,10.1,13.6,342,28.84,28.84,652.4,6,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:44,75.9,65,75.2,83,69.8,75.2,5.1,8.1,280,28.84,28.84,664.6,6,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:45,75.9,65,75.6,83,70.2,75.6,6.9,8.1,198,28.84,28.84,331.6,3,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/27 10:46,75.9,65,75.6,85,70.7,75.6,4.0,6.9,137,28.84,28.84,632.2,6,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:47,75.7,66,75.7,84,70.5,75.7,1.8,2.2,339,28.84,28.84,651.8,6,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:48,75.7,68,76.6,81,70.3,76.6,2.9,4.5,284,28.84,28.84,572.5,5,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:49,75.7,68,76.8,82,70.9,76.8,3.8,5.8,259,28.84,28.84,256.1,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:50,75.7,69,76.6,83,71.1,76.6,4.3,4.5,343,28.84,28.84,244.3,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:51,75.9,69,76.5,85,71.6,76.5,2.9,4.5,321,28.84,28.84,628.3,6,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:52,75.9,69,76.3,83,70.7,76.3,8.1,10.3,284,28.84,28.84,280.7,2,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:53,75.9,69,76.1,82,70.2,76.1,6.5,8.1,279,28.84,28.84,646.5,6,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:54,75.9,69,75.7,83,70.3,75.7,2.9,3.4,308,28.84,28.84,648.4,6,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:55,76.1,69,75.7,83,70.3,75.7,2.7,3.4,359,28.83,28.83,395.7,3,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/27 10:56,76.1,68,76.3,82,70.3,76.3,5.1,5.8,236,28.84,28.84,576.6,5,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 10:57,76.1,67,76.3,83,70.7,76.3,6.0,8.1,223,28.84,28.84,637.8,6,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 10:58,76.1,66,76.5,82,70.5,76.5,3.4,5.8,339,28.83,28.83,226.3,2,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 10:59,76.3,67,76.5,82,70.5,76.5,3.6,4.5,296,28.84,28.84,592.0,5,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:00,76.5,66,76.5,83,70.9,76.5,3.6,4.5,313,28.84,28.84,608.5,5,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:01,76.5,65,76.5,82,70.5,76.5,2.7,3.4,345,28.84,28.84,684.6,6,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:02,76.5,65,76.6,81,70.3,76.6,4.0,8.1,294,28.84,28.84,645.2,6,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:03,76.3,65,77.0,80,70.3,77.0,4.0,5.8,305,28.84,28.84,655.6,6,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:04,76.3,65,77.0,80,70.3,77.0,4.7,6.9,269,28.84,28.84,686.9,6,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:05,76.1,64,77.0,80,70.3,77.0,2.0,3.4,352,28.84,28.84,644.3,6,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/27 11:06,76.1,66,77.0,82,71.1,77.0,2.7,3.4,325,28.84,28.84,503.3,4,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:07,76.1,67,77.2,83,71.6,77.2,6.0,8.1,285,28.84,28.84,571.5,5,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:08,76.1,67,77.4,82,71.4,77.4,2.5,3.4,356,28.84,28.84,652.7,6,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:09,76.1,67,77.5,79,70.5,77.5,4.7,5.8,350,28.84,28.84,667.9,6,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:10,76.1,68,77.5,79,70.5,77.5,5.1,8.1,241,28.84,28.84,537.8,5,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:11,76.1,68,77.7,80,71.1,77.7,2.2,3.4,221,28.84,28.84,310.3,3,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:12,76.1,68,77.7,82,71.8,77.7,2.2,2.2,352,28.84,28.84,186.8,1,0.00,0.00,0.00,0.00,0.78,1.34,12
2023/7/27 11:13,76.1,68,77.5,79,70.5,77.5,5.6,8.1,223,28.84,28.84,663.3,6,0.00,0.00,0.00,0.00,0.78,1.34,12
