Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/28 10:18,75.4,67,79.9,82,73.9,79.9,4.0,4.5,285,28.91,28.91,465.7,4,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:19,75.4,68,79.9,82,73.9,79.9,1.6,2.2,275,28.92,28.92,485.1,4,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:20,75.4,68,79.7,84,74.5,79.7,0.4,1.1,276,28.92,28.92,469.1,4,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:21,75.6,68,79.5,84,74.3,79.5,2.9,3.4,275,28.92,28.92,493.0,4,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:22,75.6,68,79.5,82,73.6,79.5,2.0,2.2,275,28.92,28.92,531.6,5,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:23,75.6,66,79.5,83,73.9,79.5,0.2,1.1,275,28.92,28.92,557.7,5,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:24,75.6,66,79.9,82,73.9,79.9,2.0,3.4,276,28.92,28.92,578.0,5,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:25,75.6,65,80.2,84,75.0,85.3,1.3,2.2,276,28.92,28.92,584.6,5,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/28 10:26,75.6,64,80.2,82,74.3,84.9,1.3,2.2,275,28.92,28.92,587.7,5,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:27,75.6,64,80.4,83,74.8,85.5,1.3,2.2,276,28.92,28.92,549.9,5,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:28,75.6,64,80.6,83,75.0,86.0,0.2,1.1,276,28.92,28.92,300.3,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:29,75.6,64,81.0,81,74.7,86.5,0.0,0.0,276,28.92,28.92,226.1,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:30,75.6,65,81.1,81,74.7,86.7,0.0,0.0,276,28.92,28.92,201.3,1,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:31,75.6,66,81.1,82,75.0,87.1,0.7,1.1,276,28.92,28.92,208.5,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:32,75.6,67,81.0,81,74.7,86.5,1.3,2.2,276,28.92,28.92,210.4,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:33,75.6,67,80.8,82,74.7,86.4,2.5,3.4,275,28.92,28.92,212.7,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:34,75.6,67,80.2,85,75.4,85.5,2.0,2.2,275,28.92,28.92,219.8,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:35,75.6,67,80.1,83,74.5,84.7,0.7,1.1,276,28.92,28.92,232.9,2,0.00,0.00,0.00,0.00,0.78,1.34,15
2023/7/28 10:36,75.6,68,80.1,83,74.5,84.7,2.2,2.2,275,28.92,28.92,294.0,2,0.00,0.00,0.00,0.00,0.78,1.34,17
2023/7/28 10:37,75.7,68,79.9,83,74.3,79.9,2.2,3.4,275,28.91,28.91,368.1,3,0.00,0.00,0.00,0.00,0.78,1.34,17
2023/7/28 10:38,75.7,68,79.9,85,75.0,79.9,2.2,2.2,275,28.92,28.92,382.5,3,0.00,0.00,0.00,0.00,0.78,1.34,17
