Time,Indoor Temperature(℉),Indoor Humidity(%),Outdoor Temperature(℉),Outdoor Humidity(%),Dew Point(℉),Feels Like(℉),Wind(mph),Gust(mph),Wind Direction(°),ABS Pressure(inhg),REL Pressure(inhg),Solar Rad.(w/m2),UVI,Hourly Rain(in),Event Rain(in),Daily Rain(in),Weekly Rain(in),Monthly Rain(in),Yearly Rain(in),Pm2.5(ug/m3)
2023/7/23 13:28,77.5,67,79.7,56,62.6,79.7,2.5,3.4,319,28.86,28.86,662.2,6,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:29,77.5,67,79.9,50,59.5,79.9,3.8,5.8,244,28.86,28.86,787.5,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:30,77.5,68,79.9,52,60.8,79.9,4.0,5.8,239,28.86,28.86,780.9,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:31,77.5,68,79.5,54,61.5,79.5,2.2,2.2,197,28.86,28.86,787.5,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:32,77.5,68,79.5,51,59.9,79.5,3.8,5.8,232,28.86,28.86,787.6,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:33,77.7,68,79.9,48,58.5,79.9,4.5,5.8,207,28.86,28.86,787.7,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:34,77.7,68,79.9,51,60.3,79.9,1.8,3.4,254,28.86,28.86,781.6,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:35,77.7,68,79.9,50,59.5,79.9,7.4,8.1,252,28.85,28.85,776.2,7,0.00,0.00,0.00,0.00,0.78,1.34,13
2023/7/23 13:36,77.7,68,79.7,51,60.1,79.7,4.9,6.9,229,28.86,28.86,768.8,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:37,77.7,68,79.2,51,59.5,79.2,2.5,3.4,259,28.85,28.85,772.9,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:38,77.9,66,79.2,53,60.6,79.2,1.6,2.2,353,28.86,28.86,765.3,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:39,77.7,64,79.3,56,62.2,79.3,1.3,2.2,171,28.86,28.86,763.7,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:40,77.7,64,79.3,51,59.7,79.3,3.1,3.4,300,28.85,28.85,767.5,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:41,77.7,63,79.5,51,59.9,79.5,2.2,2.2,175,28.86,28.86,769.5,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:42,77.7,63,79.5,51,59.9,79.5,1.3,2.2,20,28.85,28.85,771.6,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:43,77.5,63,79.7,54,61.7,79.7,0.2,1.1,35,28.86,28.86,770.2,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:44,77.5,65,80.2,55,62.6,81.3,0.4,1.1,357,28.86,28.86,768.9,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:45,77.5,66,81.0,47,58.8,81.3,0.9,2.2,215,28.85,28.85,766.4,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:46,77.5,67,81.1,50,60.8,81.9,0.7,1.1,215,28.86,28.86,763.9,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:47,77.5,67,81.3,49,60.4,81.9,1.3,2.2,324,28.85,28.85,757.9,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:48,77.7,68,81.5,50,61.2,82.2,1.3,2.2,72,28.85,28.85,764.1,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:49,77.5,67,81.5,46,58.8,81.7,1.3,2.2,104,28.85,28.85,782.5,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:50,77.7,68,81.1,47,59.0,81.3,0.4,1.1,103,28.85,28.85,772.6,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:51,77.7,68,81.0,53,62.2,82.0,1.8,2.2,308,28.86,28.86,696.0,6,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:52,77.7,68,81.0,50,60.6,81.7,1.3,2.2,315,28.86,28.86,780.0,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:53,77.7,68,81.0,53,62.2,82.0,2.9,3.4,279,28.85,28.85,765.9,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:54,77.9,68,81.1,48,59.7,81.5,2.2,2.2,94,28.86,28.86,776.4,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:55,77.9,68,81.1,50,60.8,81.9,0.4,1.1,93,28.85,28.85,776.7,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 13:56,77.9,64,81.3,51,61.5,82.0,2.0,2.2,228,28.85,28.85,778.0,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 13:57,77.9,64,81.1,51,61.3,81.9,3.4,5.8,331,28.85,28.85,778.2,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 13:58,77.7,64,80.6,56,63.5,82.0,1.3,2.2,50,28.85,28.85,773.1,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 13:59,77.7,63,80.4,51,60.6,81.1,1.3,2.2,1,28.85,28.85,767.5,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:00,77.7,63,80.2,55,62.6,81.3,2.2,3.4,322,28.85,28.85,764.1,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:01,77.7,63,80.2,48,58.8,80.8,2.2,2.2,182,28.85,28.85,763.7,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:02,77.7,66,80.2,46,57.6,80.4,0.7,1.1,159,28.85,28.85,763.9,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:03,77.7,67,80.4,47,58.3,80.8,4.0,6.9,296,28.85,28.85,765.4,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:04,77.7,67,80.4,53,61.7,81.3,2.2,2.2,7,28.85,28.85,769.4,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:05,77.7,67,80.4,52,61.2,81.3,2.7,3.4,293,28.85,28.85,774.1,7,0.00,0.00,0.00,0.00,0.78,1.34,9
2023/7/23 14:06,77.7,67,80.2,50,59.9,81.0,2.5,3.4,359,28.85,28.85,778.4,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:07,77.9,67,80.2,50,59.9,81.0,1.3,3.4,15,28.86,28.86,807.6,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:08,77.9,67,80.2,50,59.9,81.0,2.5,3.4,313,28.85,28.85,772.4,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:09,77.9,67,80.2,55,62.6,81.3,1.1,1.1,23,28.85,28.85,770.5,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:10,77.9,67,80.4,53,61.7,81.3,1.6,2.2,96,28.85,28.85,773.1,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:11,78.1,67,80.6,49,59.7,81.1,3.6,4.5,91,28.85,28.85,775.6,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:12,78.1,67,80.6,47,58.5,81.0,3.6,4.5,119,28.85,28.85,775.9,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:13,78.1,64,80.4,51,60.6,81.1,1.6,2.2,73,28.85,28.85,787.3,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:14,78.1,63,80.4,51,60.6,81.1,1.3,2.2,46,28.85,28.85,701.2,6,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:15,78.1,63,80.6,49,59.7,81.1,2.7,3.4,62,28.85,28.85,768.6,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:16,78.1,63,81.0,46,58.3,81.1,2.9,4.5,50,28.85,28.85,781.9,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:17,78.1,62,81.1,51,61.3,81.9,1.6,2.2,45,28.85,28.85,779.9,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:18,77.9,62,81.3,47,59.2,81.7,1.8,2.2,25,28.85,28.85,780.4,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:19,77.9,62,81.5,50,61.2,82.2,0.9,1.1,34,28.85,28.85,779.1,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:20,77.9,65,81.9,46,59.2,82.0,0.2,1.1,26,28.86,28.86,787.9,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:21,77.9,66,82.4,53,63.7,83.7,0.7,1.1,61,28.86,28.86,788.5,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:22,77.9,66,82.8,50,62.2,83.7,0.7,2.2,356,28.85,28.85,785.4,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:23,77.9,67,82.9,47,60.6,83.1,3.4,4.5,334,28.85,28.85,773.3,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:24,77.9,67,82.9,50,62.4,83.7,4.0,4.5,258,28.85,28.85,752.4,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:25,78.1,66,82.0,50,61.5,82.8,0.4,1.1,54,28.84,28.84,741.4,7,0.00,0.00,0.00,0.00,0.78,1.34,14
2023/7/23 14:26,78.1,66,82.0,48,60.4,82.4,0.7,1.1,289,28.85,28.85,195.9,1,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:27,78.1,67,81.9,49,61.0,82.6,1.8,2.2,329,28.85,28.85,207.9,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:28,78.1,67,81.5,48,59.9,81.9,0.2,1.1,318,28.84,28.84,778.0,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:29,78.3,67,81.0,48,59.5,81.5,2.2,2.2,348,28.85,28.85,761.1,7,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:30,78.3,66,80.8,50,60.4,81.5,0.9,2.2,297,28.85,28.85,248.8,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:31,78.3,62,80.4,55,62.8,81.7,0.0,0.0,297,28.85,28.85,189.1,1,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:32,78.3,62,80.4,51,60.6,81.1,0.9,2.2,315,28.85,28.85,223.2,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:33,78.3,62,80.4,49,59.5,81.0,0.9,1.1,56,28.84,28.84,216.7,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:34,78.1,62,80.1,54,61.9,81.1,0.7,1.1,166,28.85,28.85,286.6,2,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:35,78.1,61,79.9,49,59.0,79.9,0.9,1.1,28,28.84,28.84,404.0,3,0.00,0.00,0.00,0.00,0.78,1.34,10
2023/7/23 14:36,78.1,62,79.9,55,62.2,79.9,0.0,0.0,33,28.84,28.84,484.2,4,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:37,78.1,64,79.9,56,62.8,79.9,0.2,1.1,32,28.84,28.84,792.0,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:38,78.1,65,80.6,48,59.2,81.1,2.9,3.4,276,28.84,28.84,579.7,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:39,78.1,66,80.8,54,62.6,82.0,2.2,2.2,233,28.84,28.84,772.5,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:40,78.1,66,81.0,55,63.3,82.2,2.0,2.2,299,28.84,28.84,792.6,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:41,78.1,66,81.0,56,63.9,82.6,0.9,1.1,53,28.84,28.84,639.4,6,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:42,78.1,66,81.3,52,62.1,82.2,1.8,3.4,5,28.84,28.84,610.2,5,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:43,78.3,66,81.5,55,63.9,82.9,1.1,1.1,2,28.84,28.84,761.3,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:44,78.3,66,81.5,53,62.8,82.6,0.9,1.1,42,28.84,28.84,755.3,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:45,78.3,66,81.7,52,62.4,82.8,0.9,1.1,42,28.84,28.84,757.4,7,0.00,0.00,0.00,0.00,0.78,1.34,11
2023/7/23 14:46,78.4,66,81.9,51,62.1,82.8,0.9,2.2,350,28.84,28.84,743.4,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:47,78.4,66,81.9,53,63.1,83.1,0.9,1.1,9,28.84,28.84,732.0,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:48,78.4,63,82.0,52,62.8,82.9,1.3,2.2,318,28.84,28.84,745.9,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:49,78.4,62,82.0,49,61.0,82.6,1.3,2.2,317,28.84,28.84,707.1,6,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:50,78.4,61,82.0,50,61.5,82.8,1.6,2.2,234,28.84,28.84,752.9,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:51,78.4,62,82.0,53,63.3,83.1,1.1,2.2,5,28.84,28.84,737.2,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:52,78.3,61,82.0,48,60.4,82.4,4.0,5.8,276,28.84,28.84,739.2,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:53,78.3,61,82.0,47,59.9,82.2,1.1,2.2,224,28.84,28.84,737.9,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:54,78.3,61,81.9,47,59.7,82.2,2.9,4.5,294,28.84,28.84,732.6,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:55,78.1,64,81.7,49,60.8,82.2,4.0,4.5,317,28.84,28.84,728.8,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:56,78.3,65,80.6,52,61.3,81.5,2.5,3.4,283,28.84,28.84,727.5,7,0.00,0.00,0.00,0.00,0.78,1.34,8
2023/7/23 14:57,78.1,65,80.4,51,60.6,81.1,0.4,1.1,17,28.84,28.84,728.3,7,0.00,0.00,0.00,0.00,0.78,1.34,8
